,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,flag,fouled,fouls,full_time,goals,half_time,inter,keyp,league,longb,mins,motm,name,off,offsides,owng,player_number,position,ps_x,ps_y,rating,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel,labeled_league
2352,32.0,0.0,0.9,0.2,0.1,0.0,87.1,0.5,0.5,es,0.6,0.3,5.0,1.0,10.0,0.2,0.9,LaLiga,0.3,527.0,0.0,Salva Sevilla,0.1,0.0,0.0,33222.0,M(CL),87.1,20.7,6.19,0.0,0.5,0.5,178.0,Espanyol,0.9,0.5,71.0,3.0,4
2426,33.0,3.0,1.3,0.4,0.2,0.3,84.4,1.0,0.4,dk,0.6,1.0,16.0,1.0,11.0,0.7,1.3,LaLiga,1.0,1658.0,0.0,Michael Krohn-Dehli,0.2,0.0,0.0,10623.0,M(CL),84.4,29.9,6.7,0.0,0.9,1.0,170.0,Sevilla,2.0,0.8,70.0,3.0,4
2450,32.0,2.0,1.1,0.4,0.1,0.2,88.3,1.1,0.8,es,1.4,0.7,25.0,1.0,3.0,1.0,1.1,LaLiga,0.1,2248.0,1.0,Andrés Iniesta,0.0,0.0,0.0,9486.0,M(CL),88.3,65.5,7.24,0.0,0.8,2.0,171.0,Barcelona,5.1,1.0,68.0,2.0,4
2482,28.0,0.0,0.5,1.9,0.2,0.5,73.4,1.0,0.5,es,0.6,1.2,26.0,5.0,6.0,1.3,0.5,LaLiga,0.4,2233.0,1.0,Adrián,0.0,0.1,0.0,16672.0,M(CL),73.4,30.1,6.62,0.0,1.4,0.9,184.0,Eibar,1.2,0.8,75.0,6.0,4
2572,22.0,2.0,0.7,0.1,0.1,0.2,90.5,0.6,0.3,hr,0.6,0.6,8.0,0.0,17.0,0.6,0.7,LaLiga,0.0,1030.0,0.0,Mateo Kovacic,0.0,0.0,0.0,93894.0,M(CL),90.5,30.2,6.5,1.0,0.4,1.5,181.0,Real Madrid,0.7,0.7,63.0,4.0,4
2603,29.0,3.0,0.9,1.9,0.2,0.9,78.5,2.2,0.6,es,2.2,1.2,14.0,1.0,2.0,1.9,0.9,LaLiga,0.3,1130.0,0.0,David Zurutuza,0.1,0.0,0.0,31096.0,M(CL),78.5,34.3,7.13,0.0,1.1,2.3,184.0,Real Sociedad,1.0,1.6,78.0,1.0,4
76,28.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.5,de,0.5,0.0,0.0,0.0,2.0,0.0,0.0,Bundesliga,0.0,15.0,0.0,Sidney Sam,0.0,0.0,0.0,29742.0,M(R),60.0,5.0,6.1,0.0,1.5,0.0,174.0,Schalke 04,0.0,0.0,71.0,0.0,0
232,30.0,5.0,0.9,0.5,0.0,0.3,55.4,0.9,1.6,de,1.3,1.3,33.0,6.0,0.0,1.1,0.9,Bundesliga,0.6,2934.0,2.0,Marcel Heller,0.7,0.0,0.0,21653.0,M(R),55.4,15.7,6.7,0.0,1.0,1.8,175.0,Darmstadt,0.6,1.4,70.0,7.0,0
1142,27.0,4.0,0.9,0.5,0.1,1.7,74.0,1.0,0.5,it,0.5,0.9,16.0,0.0,6.0,1.7,0.9,SerieA,0.9,1421.0,0.0,Andrea Rispoli,0.0,0.2,0.0,41367.0,M(R),74.0,24.6,6.67,0.0,0.5,1.1,180.0,Palermo,1.0,0.8,78.0,3.0,2
1286,25.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,ar,2.0,1.0,0.0,0.0,1.0,0.0,0.0,SerieA,,18.0,0.0,Franco Zuculini,0.0,0.0,0.0,77453.0,M(R),93.3,15.0,6.01,0.0,0.0,0.0,176.0,Bologna,,1.0,70.0,0.0,2
1416,26.0,3.0,1.2,0.8,0.1,1.0,65.4,0.4,1.0,it,0.8,1.3,19.0,2.0,2.0,1.6,1.2,SerieA,1.8,1554.0,1.0,Lorenzo Pasciuti,0.0,0.0,0.0,58935.0,M(R),65.4,30.6,6.8,1.0,0.3,1.2,172.0,Carpi,2.2,0.7,68.0,4.0,2
1420,23.0,0.0,0.7,0.6,0.0,3.0,60.1,0.3,1.0,it,1.3,0.1,6.0,1.0,1.0,1.4,0.7,SerieA,0.1,558.0,0.0,Stefano Sabelli,0.0,0.3,0.0,283348.0,M(R),60.1,20.4,6.71,0.0,0.6,2.9,179.0,Carpi,1.6,1.0,70.0,1.0,2
1850,28.0,1.0,0.3,0.1,0.0,0.0,71.9,0.7,0.5,gb,0.8,0.7,0.0,1.0,12.0,0.1,0.3,PremierLeague,0.2,213.0,0.0,Nathan Dyer,0.0,0.0,0.0,13814.0,M(R),71.9,5.3,6.23,0.0,0.4,0.3,165.0,Leicester,0.2,1.2,60.0,1.0,3
2006,30.0,7.0,1.6,0.3,0.0,0.3,83.4,1.3,0.6,es,0.7,0.5,24.0,0.0,10.0,0.6,1.6,PremierLeague,1.0,2282.0,0.0,Jesús Navas,0.1,0.0,0.0,9446.0,M(R),83.4,37.3,6.86,0.0,0.9,0.9,170.0,Manchester City,1.2,1.0,60.0,1.0,3
2162,28.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,1.0,gb,0.0,1.0,0.0,0.0,1.0,0.0,2.0,PremierLeague,0.0,18.0,0.0,Nathan Dyer,0.0,0.0,0.0,13814.0,M(R),100.0,10.0,6.25,0.0,0.0,0.0,165.0,Swansea,0.0,1.0,60.0,0.0,3
2211,26.0,1.0,1.2,1.2,0.0,0.3,68.8,0.7,0.4,dz,1.0,0.9,13.0,1.0,8.0,0.7,1.2,LaLiga,1.0,1259.0,1.0,Sofiane Feghouli,0.3,0.0,0.0,34239.0,M(R),68.8,22.1,6.58,0.0,1.0,0.8,177.0,Valencia,0.6,1.3,75.0,4.0,4
2260,29.0,4.0,1.1,1.2,0.0,0.4,69.3,1.3,0.4,es,1.0,1.5,23.0,2.0,8.0,0.7,1.1,LaLiga,1.1,1849.0,1.0,Pedro León,0.0,0.0,0.0,23634.0,M(R),69.3,18.7,6.66,0.0,1.5,0.9,183.0,Getafe,0.8,1.4,71.0,5.0,4
2472,24.0,3.0,1.4,0.3,0.0,0.1,71.3,1.9,1.1,es,2.1,1.4,27.0,3.0,2.0,0.9,1.4,LaLiga,1.1,2316.0,0.0,Keko,0.3,0.0,0.0,68706.0,M(R),71.3,25.3,6.97,1.0,1.2,2.7,177.0,Eibar,0.7,2.1,72.0,4.0,4
2673,23.0,1.0,0.5,0.1,0.0,0.2,65.3,0.6,0.1,co,0.7,0.5,5.0,0.0,8.0,0.4,0.5,LaLiga,0.5,480.0,0.0,Mauricio Cuero,0.2,0.0,0.0,302300.0,M(R),65.3,9.1,6.44,0.0,0.8,0.8,176.0,Levante,0.1,0.5,77.0,1.0,4
351,24.0,0.0,0.0,2.0,0.0,2.0,60.0,0.0,0.0,jp,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Bundesliga,0.0,46.0,0.0,Kazuki Nagasawa,0.0,0.0,0.0,132205.0,M(L),60.0,15.0,6.25,0.0,1.0,0.0,172.0,FC Cologne,0.0,3.0,68.0,0.0,0
1158,25.0,0.0,0.0,0.6,0.0,0.2,76.6,0.2,0.2,ch,0.4,0.8,1.0,0.0,4.0,0.4,0.0,SerieA,0.0,150.0,0.0,Fabio Daprelà,0.0,0.0,0.0,35391.0,M(L),76.6,12.8,6.24,0.0,0.2,0.6,180.0,Palermo,0.8,0.2,65.0,1.0,2
1436,25.0,0.0,0.0,0.5,0.0,1.0,75.0,0.0,0.0,ch,0.5,0.5,0.0,0.0,2.0,2.5,0.0,SerieA,0.0,62.0,0.0,Fabio Daprelà,0.0,0.0,0.0,35391.0,M(L),75.0,10.0,6.35,0.0,0.0,1.0,180.0,Carpi,1.0,0.0,65.0,1.0,2
1494,34.0,0.0,0.2,0.5,0.2,0.0,71.4,0.0,0.2,it,0.0,0.7,2.0,0.0,4.0,1.3,0.2,SerieA,0.3,233.0,0.0,Giovanni Pasquale,0.0,0.3,0.0,5039.0,M(L),71.4,14.0,6.29,0.0,0.0,1.2,182.0,Udinese,0.5,0.0,72.0,2.0,2
1660,34.0,0.0,0.3,0.5,0.0,0.8,77.9,1.0,0.5,za,0.8,0.3,0.0,0.0,4.0,1.0,0.3,PremierLeague,0.3,118.0,0.0,Steven Pienaar,0.0,0.0,0.0,3553.0,M(L),77.9,19.3,6.25,0.0,0.5,0.0,173.0,Everton,1.0,1.0,69.0,0.0,3
1945,28.0,1.0,0.5,0.4,0.2,0.4,82.1,1.9,0.5,ml,0.6,0.7,11.0,2.0,9.0,0.7,0.5,PremierLeague,0.7,1074.0,2.0,Bakary Sako,0.4,0.1,0.0,34974.0,M(L),82.1,16.8,6.61,0.0,1.7,0.9,180.0,Crystal Palace,0.8,1.0,76.0,1.0,3
2153,26.0,2.0,1.1,0.5,0.0,0.1,75.9,1.2,0.8,ec,1.7,0.5,14.0,0.0,9.0,0.4,1.1,PremierLeague,0.9,1360.0,1.0,Jefferson Montero,0.2,0.0,0.0,28416.0,M(L),75.9,15.9,6.63,0.0,0.9,0.9,170.0,Swansea,0.2,1.5,68.0,0.0,3
2161,20.0,0.0,1.0,1.0,0.0,0.0,72.7,1.0,2.0,gb,1.0,3.0,1.0,0.0,0.0,0.0,1.0,PremierLeague,0.0,90.0,0.0,Matt Grimes,0.0,0.0,0.0,138584.0,M(L),72.7,44.0,6.29,0.0,1.0,1.0,178.0,Swansea,5.0,1.0,70.0,0.0,3
2218,27.0,0.0,0.5,0.3,0.1,0.1,74.4,0.9,0.9,ar,1.9,0.8,9.0,0.0,12.0,0.4,0.5,LaLiga,0.6,791.0,0.0,Pablo Piatti,0.2,0.0,0.0,23062.0,M(L),74.4,12.1,6.36,0.0,0.5,1.2,163.0,Valencia,0.1,0.8,63.0,3.0,4
2398,24.0,1.0,0.6,0.8,0.1,1.3,65.7,0.7,0.6,es,0.2,0.5,11.0,2.0,10.0,0.9,0.6,LaLiga,0.5,1033.0,0.0,Álex Menéndez,0.2,0.0,0.0,106892.0,M(L),65.7,14.1,6.59,0.0,0.8,1.5,181.0,Sporting Gijon,0.5,0.8,67.0,1.0,4
674,30.0,7.0,1.2,1.5,0.1,0.4,74.0,3.3,0.8,fr,2.1,1.1,33.0,7.0,2.0,0.3,1.2,Ligue1,0.3,2938.0,3.0,Jimmy Briand,0.6,0.0,0.0,6890.0,"M(R),FW",74.0,29.4,6.74,0.0,1.9,0.6,183.0,Guingamp,0.5,2.7,80.0,2.0,1
793,33.0,6.0,0.6,1.6,0.0,0.5,69.7,1.0,0.4,sn,1.1,0.8,22.0,7.0,11.0,0.4,0.6,Ligue1,0.2,1997.0,2.0,Souleymane Camara,0.6,0.0,0.0,2794.0,"M(R),FW",69.7,18.3,6.71,0.0,1.4,0.7,174.0,Montpellier,0.3,1.4,75.0,1.0,1
1182,28.0,1.0,1.2,0.3,0.0,0.2,72.5,1.2,0.6,it,1.5,1.2,8.0,0.0,5.0,0.2,1.2,SerieA,1.1,760.0,0.0,Alessio Cerci,0.8,0.0,0.0,12473.0,"M(R),FW",72.5,15.9,6.58,0.0,1.3,0.7,178.0,AC Milan,0.5,1.3,73.0,0.0,2
1596,28.0,1.0,0.5,0.5,0.1,0.0,75.9,1.4,0.5,it,1.3,0.5,6.0,4.0,5.0,0.5,0.5,SerieA,0.6,548.0,0.0,Alessio Cerci,0.4,0.0,0.0,12473.0,"M(R),FW",75.9,14.4,6.69,0.0,1.9,0.5,178.0,Genoa,0.4,1.5,73.0,1.0,2
1023,31.0,2.0,0.9,1.3,0.0,0.6,83.9,0.9,0.4,fr,1.2,0.6,15.0,1.0,3.0,0.7,0.9,Ligue1,0.3,1288.0,0.0,Nicolas Maurice-Belay,0.1,0.0,0.0,14055.0,"M(CL),FW",83.9,40.3,6.97,0.0,0.6,1.1,182.0,Bordeaux,1.2,1.3,80.0,2.0,1
1063,29.0,1.0,0.8,0.0,0.0,0.0,84.6,1.4,0.3,ar,1.1,1.4,6.0,3.0,9.0,0.3,0.8,SerieA,0.1,696.0,1.0,Mauro Zárate,0.2,0.0,0.0,14524.0,"M(CL),FW",84.6,16.9,6.66,1.0,2.7,0.7,176.0,Fiorentina,0.3,1.5,76.0,2.0,2
2024,29.0,0.0,1.3,0.2,0.0,0.5,85.2,1.1,0.7,ar,1.5,0.8,9.0,3.0,6.0,0.5,1.3,PremierLeague,1.2,791.0,2.0,Mauro Zárate,0.0,0.0,0.0,14524.0,"M(CL),FW",85.2,17.5,7.03,0.0,1.9,1.7,176.0,West Ham,0.7,1.7,76.0,1.0,3
1374,28.0,7.0,1.8,0.2,0.0,0.3,79.5,1.1,1.2,ar,2.4,0.9,33.0,7.0,1.0,1.3,1.8,SerieA,1.6,2825.0,5.0,Alejandro Gomez,0.4,0.0,0.0,22546.0,"M(L),FW",79.5,33.4,7.36,1.0,2.5,1.1,164.0,Atalanta,1.3,1.9,60.0,4.0,2
2552,31.0,11.0,1.4,1.6,0.1,0.4,79.4,1.2,0.3,pt,1.1,0.6,36.0,35.0,0.0,0.2,1.4,LaLiga,0.3,3185.0,8.0,Cristiano Ronaldo,1.4,0.0,0.0,5583.0,"M(L),FW",79.4,29.7,7.99,0.0,6.3,0.3,185.0,Real Madrid,0.3,1.2,80.0,3.0,4
