,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,flag,fouled,fouls,full_time,goals,half_time,inter,keyp,league,longb,mins,motm,name,off,offsides,owng,player_number,position,ps_x,ps_y,rating,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel,labeled_league
1617,26.0,0.0,0.0,2.9,0.6,2.8,90.2,0.5,0.5,ro,0.3,1.4,8.0,1.0,0.0,2.1,0.0,SerieA,0.0,698.0,0.0,Vlad Chiriches,0.0,1.0,0.0,76921.0,D(CR),90.2,62.8,7.09,0.0,0.5,1.3,184.0,Napoli,3.8,0.1,75.0,2.0,2
1634,33.0,0.0,0.1,2.7,1.0,8.1,84.3,0.3,0.6,gb,0.7,0.4,21.0,0.0,0.0,2.4,0.1,PremierLeague,0.0,1852.0,0.0,Phil Jagielka,0.0,0.5,0.0,6105.0,D(CR),84.3,49.2,7.2,0.0,0.4,1.8,183.0,Everton,7.0,0.1,83.0,0.0,3
1645,22.0,0.0,0.2,1.6,1.1,3.8,88.7,0.3,0.4,gb,0.8,0.3,31.0,0.0,2.0,1.7,0.2,PremierLeague,0.1,2780.0,0.0,John Stones,0.0,0.6,0.0,101374.0,D(CR),88.7,47.4,6.85,0.0,0.2,1.4,188.0,Everton,4.3,0.3,70.0,3.0,3
1675,26.0,1.0,0.8,0.4,0.2,2.3,74.3,0.3,0.5,nl,0.7,1.0,11.0,1.0,4.0,1.6,0.8,PremierLeague,0.7,1084.0,0.0,Cuco Martina,0.1,0.1,0.0,43712.0,D(CR),74.3,28.5,6.81,0.0,0.2,2.5,185.0,Southampton,2.7,0.6,77.0,1.0,3
1684,27.0,0.0,0.0,1.1,0.5,3.4,79.6,0.3,0.3,jp,0.4,0.4,10.0,1.0,10.0,1.6,0.0,PremierLeague,0.1,1016.0,1.0,Maya Yoshida,0.0,0.2,0.0,37204.0,D(CR),79.6,24.3,6.48,0.0,0.1,0.7,189.0,Southampton,2.2,0.3,78.0,0.0,3
1746,21.0,0.0,0.2,1.1,0.7,1.8,84.0,0.1,0.1,gb,0.3,0.5,2.0,0.0,10.0,0.8,0.2,PremierLeague,0.0,315.0,0.0,Calum Chambers,0.0,0.3,1.0,124316.0,D(CR),84.0,16.2,6.52,0.0,0.2,0.7,183.0,Arsenal,0.5,0.4,66.0,2.0,3
1758,30.0,0.0,0.3,1.5,0.8,6.7,73.3,0.2,0.6,gb,0.2,1.1,30.0,3.0,0.0,1.2,0.3,PremierLeague,0.2,2698.0,0.0,Russell Martin,0.0,0.6,0.0,8684.0,D(CR),73.3,37.3,6.61,1.0,0.6,1.4,183.0,Norwich,4.0,0.3,74.0,4.0,3
1806,26.0,0.0,0.7,3.1,0.7,4.3,62.4,0.4,1.1,gb,0.7,0.7,38.0,4.0,0.0,2.2,0.7,PremierLeague,0.7,3385.0,2.0,Craig Dawson,0.1,0.2,1.0,73063.0,D(CR),62.4,29.4,7.02,0.0,1.0,1.6,188.0,West Bromwich Albion,2.2,0.8,78.0,3.0,3
1844,36.0,0.0,0.0,2.0,1.3,4.3,76.7,0.0,1.3,pl,0.0,1.0,3.0,0.0,1.0,2.3,0.0,PremierLeague,0.0,302.0,0.0,Marcin Wasilewski,0.0,1.0,0.0,14621.0,D(CR),76.7,18.3,6.74,0.0,0.3,2.5,186.0,Leicester,1.0,0.0,88.0,2.0,3
1852,29.0,0.0,0.0,0.8,0.5,1.0,28.6,0.0,0.0,fr,0.0,0.8,0.0,0.0,4.0,1.5,0.0,PremierLeague,0.0,66.0,0.0,Yohan Benalouane,0.0,0.0,0.0,29574.0,D(CR),28.6,3.5,6.15,0.0,0.0,0.0,180.0,Leicester,0.0,0.0,74.0,1.0,3
1855,31.0,4.0,0.9,2.8,0.6,5.4,79.2,0.5,0.8,gb,0.3,0.9,38.0,0.0,0.0,2.3,0.9,PremierLeague,0.7,3387.0,1.0,Simon Francis,0.1,0.5,0.0,9298.0,D(CR),79.2,55.4,7.16,1.0,0.2,2.8,183.0,Bournemouth,4.7,0.4,79.0,5.0,3
1890,27.0,2.0,0.3,1.6,0.9,7.5,80.5,0.2,0.4,be,0.1,0.2,38.0,4.0,0.0,1.7,0.3,PremierLeague,0.1,3420.0,1.0,Toby Alderweireld,0.0,1.2,0.0,69933.0,D(CR),80.5,54.6,7.16,0.0,1.1,1.2,186.0,Tottenham,6.3,0.2,81.0,3.0,3
1919,27.0,0.0,0.1,1.9,0.7,4.9,70.1,0.1,0.4,gb,0.3,0.3,34.0,1.0,1.0,1.8,0.1,PremierLeague,0.0,3034.0,1.0,Craig Cathcart,0.0,1.2,1.0,25241.0,D(CR),70.1,29.5,6.7,0.0,0.1,1.3,188.0,Watford,3.3,0.2,73.0,3.0,3
1947,29.0,0.0,0.0,2.0,0.3,4.0,78.6,1.0,0.7,jm,1.0,1.0,3.0,0.0,0.0,3.3,0.0,PremierLeague,0.3,256.0,0.0,Adrian Mariappa,0.0,0.3,0.0,13805.0,D(CR),78.6,39.0,6.5,0.0,0.0,1.3,180.0,Crystal Palace,2.3,0.3,78.0,0.0,3
2002,33.0,3.0,1.0,3.1,0.3,3.5,82.7,0.4,0.7,fr,0.5,0.6,27.0,0.0,1.0,1.8,1.0,PremierLeague,0.7,2448.0,1.0,Bacary Sagna,0.0,0.4,0.0,19471.0,D(CR),82.7,56.7,7.12,0.0,0.2,1.8,176.0,Manchester City,1.9,0.5,72.0,4.0,3
2027,27.0,0.0,0.5,1.4,0.4,4.0,79.5,0.2,0.7,gb,0.6,0.7,23.0,0.0,2.0,2.1,0.5,PremierLeague,0.2,1965.0,1.0,James Tomkins,0.0,0.4,0.0,33930.0,D(CR),79.5,33.4,6.89,0.0,0.4,2.5,191.0,West Ham,2.7,0.2,74.0,4.0,3
2048,26.0,1.0,0.2,3.5,0.5,5.1,82.4,0.3,0.4,gb,0.4,1.3,35.0,0.0,0.0,2.8,0.2,PremierLeague,0.0,3150.0,1.0,Chris Smalling,0.0,0.5,1.0,71345.0,D(CR),82.4,43.8,7.17,0.0,0.5,1.6,192.0,Manchester United,3.0,0.3,81.0,8.0,3
2113,27.0,1.0,0.3,2.5,0.6,5.9,85.1,0.3,0.3,gb,1.0,0.7,23.0,1.0,1.0,2.5,0.3,PremierLeague,0.0,2046.0,2.0,Micah Richards,0.0,0.6,1.0,14168.0,D(CR),85.1,29.9,6.91,0.0,0.5,1.7,180.0,Aston Villa,1.6,0.6,82.0,3.0,3
2189,35.0,0.0,0.0,0.5,0.5,1.9,85.6,0.0,0.3,it,0.4,1.1,10.0,0.0,4.0,2.1,0.0,LaLiga,0.0,974.0,0.0,Daniele Bonera,0.0,0.3,0.0,2247.0,D(CR),85.6,34.6,6.43,1.0,0.2,0.7,183.0,Villarreal,2.9,0.2,74.0,3.0,4
2192,24.0,0.0,0.1,3.0,0.7,5.3,81.3,0.2,0.8,de,0.7,1.1,30.0,2.0,0.0,4.4,0.1,LaLiga,0.0,2682.0,4.0,Shkodran Mustafi,0.2,0.6,1.0,80921.0,D(CR),81.3,47.0,7.33,0.0,0.7,2.7,184.0,Valencia,5.4,0.3,82.0,14.0,4
2253,30.0,0.0,0.4,1.9,0.6,4.9,79.0,0.3,0.4,es,0.5,0.6,15.0,1.0,0.0,3.0,0.4,LaLiga,0.0,1350.0,0.0,Alexis,0.0,0.7,0.0,9255.0,D(CR),79.0,35.0,6.89,0.0,0.1,1.3,183.0,Getafe,4.9,0.2,75.0,7.0,4
2264,27.0,0.0,0.1,1.0,0.3,3.7,82.5,0.3,0.6,ar,0.2,0.8,24.0,0.0,2.0,2.7,0.1,LaLiga,0.0,2202.0,0.0,Santiago Vergini,0.0,0.8,0.0,82394.0,D(CR),82.5,33.8,6.61,1.0,0.3,1.5,191.0,Getafe,2.8,0.3,83.0,7.0,4
2286,27.0,0.0,0.4,1.7,0.1,2.0,77.1,0.3,0.7,es,0.4,0.7,15.0,0.0,8.0,2.8,0.4,LaLiga,0.6,1462.0,2.0,Eneko Bóveda,0.1,0.5,0.0,73807.0,D(CR),77.1,35.5,6.89,0.0,0.2,1.9,181.0,Athletic Bilbao,1.8,0.5,77.0,1.0,4
2392,26.0,0.0,0.1,2.1,0.4,3.8,68.3,0.5,1.2,ba,1.7,2.5,10.0,0.0,1.0,3.4,0.1,LaLiga,0.0,916.0,1.0,Ognjen Vranjes,0.0,0.2,0.0,84868.0,D(CR),68.3,24.6,6.76,1.0,0.0,3.6,186.0,Sporting Gijon,1.1,0.4,76.0,6.0,4
2529,24.0,4.0,0.5,1.1,0.4,2.6,78.5,0.2,0.8,es,0.5,1.4,33.0,1.0,1.0,3.4,0.5,LaLiga,0.2,2944.0,1.0,Hugo Mallo,0.1,0.2,0.0,79929.0,D(CR),78.5,42.6,7.0,0.0,0.2,2.6,174.0,Celta Vigo,2.2,0.4,75.0,9.0,4
2534,24.0,1.0,0.1,1.7,0.5,3.3,85.6,0.2,0.5,es,0.2,1.0,29.0,0.0,2.0,3.2,0.1,LaLiga,0.0,2615.0,1.0,Sergi Gómez,0.0,0.3,0.0,90778.0,D(CR),85.6,47.8,6.78,0.0,0.1,1.7,185.0,Celta Vigo,1.9,0.2,77.0,6.0,4
2563,30.0,2.0,0.3,1.7,0.9,3.4,90.3,0.1,0.3,es,1.1,1.5,23.0,2.0,0.0,3.3,0.3,LaLiga,0.1,1946.0,0.0,Sergio Ramos,0.2,0.3,0.0,9909.0,D(CR),90.3,55.4,7.15,2.0,0.8,1.5,183.0,Real Madrid,3.6,0.3,75.0,7.0,4
2606,22.0,0.0,0.3,1.7,0.3,3.2,78.1,0.4,0.8,es,0.8,1.0,30.0,1.0,1.0,2.6,0.3,LaLiga,0.5,2602.0,0.0,Aritz Elustondo,0.1,0.6,0.0,256864.0,D(CR),78.1,36.3,6.94,0.0,0.5,2.4,182.0,Real Sociedad,1.8,0.5,72.0,8.0,4
2697,33.0,0.0,0.2,1.0,0.4,4.7,80.2,0.2,0.5,ar,0.5,1.0,13.0,0.0,0.0,2.8,0.2,LaLiga,0.0,1112.0,0.0,Marcos Angeleri,0.0,1.1,0.0,19188.0,D(CR),80.2,26.8,6.72,0.0,0.2,1.6,182.0,Malaga,2.4,0.5,76.0,3.0,4
2747,24.0,0.0,0.1,1.7,0.6,8.6,81.4,0.1,0.3,nl,1.4,1.6,36.0,0.0,0.0,2.3,0.1,Eredivisie,0.0,3265.0,2.0,Mike te Wierik,0.1,0.2,0.0,91123.0,D(CR),81.4,41.8,6.99,0.0,0.3,1.9,191.0,Heracles,5.1,0.2,73.0,6.0,5
2764,23.0,0.0,0.4,2.0,0.6,3.3,85.2,0.4,0.2,nl,0.8,1.0,34.0,3.0,0.0,2.9,0.4,Eredivisie,0.0,2813.0,2.0,Timo Letschert,0.0,0.9,0.0,116641.0,D(CR),85.2,52.3,7.09,0.0,0.7,1.5,180.0,FC Utrecht,6.1,0.4,75.0,3.0,5
2788,24.0,5.0,0.5,3.3,0.3,5.2,78.9,0.3,0.6,nl,1.3,1.7,34.0,2.0,0.0,3.4,0.5,Eredivisie,0.1,3026.0,5.0,Joël Veltman,0.0,0.6,0.0,110290.0,D(CR),78.9,56.9,7.77,0.0,0.6,3.4,182.0,Ajax,5.1,0.5,73.0,4.0,5
2877,26.0,0.0,0.0,1.6,0.1,3.2,71.6,0.3,0.6,nl,0.3,1.3,8.0,0.0,2.0,2.3,0.0,Eredivisie,0.0,694.0,0.0,Freek Heerkens,0.0,0.2,0.0,66462.0,D(CR),71.6,33.5,6.6,0.0,0.4,1.4,185.0,Willem II,3.9,0.5,80.0,2.0,5
2917,29.0,0.0,3.0,3.0,0.0,1.0,86.6,0.0,1.0,nl,1.0,1.0,1.0,0.0,0.0,2.0,3.0,Eredivisie,2.0,90.0,0.0,Etiënne Reijnen,0.0,1.0,0.0,30792.0,D(CR),86.6,82.0,6.89,0.0,0.0,1.0,190.0,Cambuur,4.0,0.0,85.0,0.0,5
2924,26.0,1.0,0.4,1.0,0.4,4.3,84.2,0.4,0.6,nl,1.3,1.4,12.0,2.0,2.0,3.2,0.4,Eredivisie,0.1,1111.0,2.0,Calvin Mac-Intosch,0.0,0.6,0.0,77699.0,D(CR),84.2,37.9,6.58,0.0,0.3,1.5,181.0,Cambuur,4.2,0.2,78.0,3.0,5
3007,19.0,1.0,0.5,2.1,0.4,5.5,75.6,0.4,0.6,nl,0.3,1.0,17.0,2.0,2.0,1.5,0.5,Eredivisie,0.1,1515.0,0.0,Bart Straalman,0.0,0.8,0.0,289345.0,D(CR),75.6,25.1,6.8,0.0,0.3,2.0,190.0,De Graafschap,1.2,0.7,82.0,2.0,5
3040,29.0,1.0,0.3,1.1,0.2,3.9,82.9,0.4,0.7,nl,0.5,1.5,18.0,2.0,4.0,2.1,0.3,Eredivisie,0.1,1569.0,0.0,Gianni Zuiverloon,0.0,0.5,1.0,19499.0,D(CR),82.9,32.6,6.79,0.0,0.8,1.9,179.0,ADO Den Haag,3.1,0.5,70.0,4.0,5
3083,28.0,3.0,0.4,1.8,0.3,5.6,77.2,0.3,1.0,nl,0.4,1.1,31.0,4.0,0.0,2.4,0.4,Eredivisie,0.2,2693.0,1.0,Dirk Marcellis,0.0,0.7,0.0,24720.0,D(CR),77.2,44.8,7.28,0.0,0.5,3.4,181.0,PEC Zwolle,4.4,0.4,80.0,4.0,5
3092,24.0,1.0,0.3,1.3,0.3,3.3,83.9,0.3,0.1,nl,1.2,0.8,8.0,0.0,4.0,1.7,0.3,Eredivisie,0.2,702.0,0.0,Bart Schenkeveld,0.0,0.2,0.0,82298.0,D(CR),83.9,18.1,6.77,0.0,0.3,1.3,184.0,PEC Zwolle,0.9,0.6,80.0,3.0,5
3165,29.0,1.0,0.3,2.6,0.7,6.1,85.8,0.2,0.4,nl,0.9,0.8,33.0,0.0,1.0,2.5,0.3,Eredivisie,0.0,3020.0,1.0,Etiënne Reijnen,0.1,0.9,1.0,30792.0,D(CR),85.8,54.6,6.92,0.0,0.1,1.3,190.0,FC Groningen,4.2,0.3,85.0,3.0,5
156,30.0,0.0,0.3,0.7,0.3,2.0,80.0,1.0,0.8,cl,0.5,0.8,5.0,0.0,1.0,1.5,0.3,Bundesliga,0.0,445.0,0.0,Gonzalo Jara,0.2,0.0,0.0,28720.0,"D(CR),DMC",80.0,35.8,6.33,0.0,0.2,0.8,178.0,Mainz 05,3.5,1.2,77.0,1.0,0
363,26.0,1.0,0.3,2.8,0.6,2.8,82.4,0.1,0.4,no,0.7,0.9,27.0,4.0,4.0,1.9,0.3,Bundesliga,0.1,2449.0,0.0,Håvard Nordtveit,0.0,0.4,0.0,21742.0,"D(CR),DMC",82.4,55.7,6.96,0.0,0.7,1.2,188.0,Borussia M.Gladbach,4.7,0.5,83.0,4.0,0
387,26.0,1.0,0.6,1.4,0.3,1.9,81.0,0.4,1.3,de,1.2,1.7,22.0,0.0,4.0,2.4,0.6,Bundesliga,0.2,2078.0,1.0,Tobias Strobl,0.0,0.3,0.0,110184.0,"D(CR),DMC",81.0,41.0,6.83,0.0,0.4,2.8,186.0,Hoffenheim,2.5,0.6,77.0,5.0,0
446,22.0,4.0,0.9,2.5,0.2,1.5,82.6,0.4,0.5,de,1.1,0.9,21.0,3.0,3.0,1.5,0.9,Bundesliga,0.5,1890.0,0.0,Matthias Ginter,0.0,0.3,0.0,110182.0,"D(CR),DMC",82.6,47.8,7.16,0.0,0.7,1.3,190.0,Borussia Dortmund,1.2,0.9,88.0,0.0,0
1892,22.0,2.0,0.5,2.4,0.6,1.9,83.3,0.8,0.9,gb,0.6,1.4,37.0,3.0,0.0,2.2,0.5,PremierLeague,0.1,3268.0,2.0,Eric Dier,0.0,0.1,0.0,117973.0,"D(CR),DMC",83.3,56.3,7.06,0.0,0.8,2.1,188.0,Tottenham,3.2,0.4,88.0,10.0,3
2065,24.0,0.0,0.0,2.0,0.1,2.4,84.7,0.2,0.1,gb,0.2,0.4,6.0,0.0,4.0,1.3,0.0,PremierLeague,0.2,529.0,0.0,Phil Jones,0.0,0.0,0.0,81726.0,"D(CR),DMC",84.7,32.0,6.68,0.0,0.1,0.9,185.0,Manchester United,1.3,0.3,72.0,0.0,3
3149,20.0,0.0,0.4,1.6,0.6,3.2,78.0,0.4,0.5,nl,1.0,1.3,13.0,1.0,8.0,1.7,0.4,Eredivisie,0.1,1277.0,0.0,Derrick Luckassen,0.0,0.3,1.0,231140.0,"D(CR),DMC",78.0,29.9,6.81,2.0,0.5,1.4,186.0,AZ Alkmaar,2.9,0.6,78.0,1.0,5
3164,25.0,1.0,0.2,1.8,0.5,5.2,80.7,0.4,0.7,nl,0.5,1.2,18.0,1.0,0.0,3.2,0.2,Eredivisie,0.1,1620.0,1.0,Johan Kappelhof,0.0,0.3,0.0,90833.0,"D(CR),DMC",80.7,46.4,7.08,0.0,0.2,2.0,180.0,FC Groningen,2.9,0.6,70.0,5.0,5
169,25.0,2.0,0.5,1.6,0.2,0.9,66.1,0.9,1.2,rs,1.4,0.8,13.0,0.0,5.0,2.1,0.5,Bundesliga,0.6,1221.0,0.0,Aleksandar Ignjovski,0.0,0.5,0.0,71862.0,"D(LR),M(C)",66.1,26.2,6.77,0.0,0.5,2.2,175.0,Eintracht Frankfurt,0.9,0.6,70.0,3.0,0
173,32.0,2.0,0.9,1.6,0.3,1.3,75.7,0.8,1.1,jp,1.4,1.1,31.0,1.0,1.0,1.7,0.9,Bundesliga,0.2,2674.0,0.0,Makoto Hasebe,0.0,0.1,0.0,16954.0,"D(R),M(CR)",75.7,39.7,6.72,0.0,0.2,1.7,180.0,Eintracht Frankfurt,2.0,0.6,72.0,9.0,0
391,26.0,1.0,0.9,1.3,0.3,1.3,76.8,0.6,1.3,de,1.1,2.0,22.0,2.0,2.0,1.5,0.9,Bundesliga,0.3,1800.0,0.0,Sebastian Rudy,0.1,0.0,0.0,38649.0,"D(R),M(CR)",76.8,40.0,6.75,1.0,0.6,2.5,179.0,Hoffenheim,1.8,1.0,73.0,8.0,0
640,29.0,3.0,0.7,1.8,0.3,2.5,76.3,0.4,1.0,fr,0.3,0.4,19.0,0.0,2.0,2.2,0.7,Ligue1,0.2,1617.0,0.0,Romain Danze,0.2,0.3,0.0,23618.0,"D(R),M(CR)",76.3,39.8,6.82,0.0,0.3,1.5,184.0,Rennes,2.0,0.4,73.0,3.0,1
782,24.0,1.0,0.6,2.2,0.0,1.1,80.1,1.5,1.1,fr,2.9,1.6,32.0,5.0,4.0,1.8,0.6,Ligue1,0.3,2856.0,4.0,Bryan Dabo,0.1,0.1,0.0,86820.0,"D(R),M(CR)",80.1,42.1,7.13,0.0,1.0,1.8,187.0,Montpellier,1.5,1.9,79.0,7.0,1
839,32.0,0.0,0.5,1.8,0.3,1.4,84.9,0.6,1.3,be,1.2,1.5,19.0,1.0,0.0,2.6,0.5,Ligue1,0.2,1710.0,1.0,Guillaume Gillet,0.0,0.0,0.0,22286.0,"D(R),M(CR)",84.9,54.0,7.03,0.0,1.1,2.9,186.0,Nantes,4.3,1.0,80.0,5.0,1
966,28.0,1.0,1.0,1.0,0.3,0.6,84.2,0.6,0.8,cl,0.8,0.6,20.0,2.0,3.0,2.6,1.0,Ligue1,0.2,1801.0,2.0,Mauricio Isla,0.0,0.3,0.0,33878.0,"D(R),M(CR)",84.2,51.0,6.99,0.0,0.3,2.3,176.0,Marseille,2.3,0.6,75.0,1.0,1
1028,23.0,1.0,0.7,1.0,0.2,2.0,71.9,1.5,1.5,ga,1.0,1.8,19.0,0.0,6.0,2.1,0.7,Ligue1,0.3,1873.0,0.0,Andre Biyogo Poko,0.0,0.2,0.0,108288.0,"D(R),M(CR)",71.9,29.2,6.91,2.0,0.9,3.6,173.0,Bordeaux,1.9,1.4,72.0,10.0,1
1110,24.0,1.0,0.9,0.6,0.2,1.4,76.3,0.9,1.4,it,1.2,1.2,17.0,0.0,1.0,1.8,0.9,SerieA,1.1,1484.0,0.0,Jacopo Sala,0.2,0.2,0.0,93818.0,"D(R),M(CR)",76.3,31.6,6.67,0.0,0.6,2.2,185.0,Verona,1.3,1.4,72.0,6.0,2
1225,24.0,0.0,0.4,0.2,0.0,0.4,80.7,0.4,1.8,it,0.2,0.4,3.0,0.0,2.0,0.4,0.4,SerieA,0.2,195.0,0.0,Jacopo Sala,0.0,0.0,0.0,93818.0,"D(R),M(CR)",80.7,16.6,6.04,0.0,0.0,1.4,185.0,Sampdoria,1.0,0.6,72.0,2.0,2
1338,28.0,0.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0,cl,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SerieA,0.0,9.0,0.0,Mauricio Isla,0.0,0.0,0.0,33878.0,"D(R),M(CR)",60.0,10.0,6.18,0.0,0.0,1.0,176.0,Juventus,0.0,0.0,75.0,0.0,2
195,27.0,3.0,1.1,4.1,0.3,2.2,67.2,0.4,1.2,ar,2.0,1.6,29.0,0.0,0.0,3.7,1.1,Bundesliga,0.4,2468.0,1.0,Santiago García,0.1,0.4,0.0,84043.0,"D(CL),M(L)",67.2,33.6,7.25,0.0,0.4,2.3,191.0,Werder Bremen,1.8,0.8,80.0,9.0,0
1052,25.0,4.0,1.4,1.6,0.3,2.2,83.4,1.0,0.6,es,1.0,1.1,26.0,3.0,5.0,1.7,1.4,SerieA,0.8,2346.0,3.0,Marcos Alonso,0.0,0.2,0.0,84008.0,"D(CL),M(L)",83.4,43.8,7.07,0.0,1.8,1.6,188.0,Fiorentina,1.9,1.2,81.0,8.0,2
1293,32.0,1.0,0.6,2.1,0.4,2.7,74.0,0.6,0.6,it,1.1,1.6,34.0,1.0,0.0,2.9,0.6,SerieA,0.6,3038.0,0.0,Federico Peluso,0.1,0.3,0.0,18723.0,"D(CL),M(L)",74.0,33.9,6.99,0.0,0.6,2.1,188.0,Sassuolo,1.3,0.6,82.0,11.0,2
1602,31.0,0.0,0.2,1.0,0.5,4.1,74.2,0.0,0.6,it,0.4,1.7,7.0,0.0,4.0,1.5,0.2,SerieA,0.2,663.0,0.0,Giovanni Marchese,0.1,0.2,0.0,14131.0,"D(CL),M(L)",74.2,26.8,6.52,0.0,0.4,1.1,182.0,Genoa,1.1,0.5,75.0,4.0,2
1674,26.0,3.0,0.7,1.2,0.2,2.8,79.8,0.7,0.5,gb,0.8,0.9,32.0,1.0,0.0,2.3,0.7,PremierLeague,0.9,2880.0,0.0,Ryan Bertrand,0.0,0.3,0.0,22846.0,"D(CL),M(L)",79.8,35.0,6.92,0.0,0.4,1.3,179.0,Southampton,1.8,0.7,85.0,6.0,3
198,29.0,2.0,0.8,3.8,0.2,2.9,73.8,0.6,0.7,cz,1.5,1.3,33.0,1.0,0.0,2.9,0.8,Bundesliga,0.4,2961.0,0.0,Theodor Gebre Selassie,0.1,0.2,1.0,36663.0,"D(R),DMC",73.8,30.2,7.1,0.0,0.5,2.4,181.0,Werder Bremen,1.2,0.6,71.0,5.0,0
199,35.0,2.0,0.5,1.2,0.4,1.3,73.9,1.4,1.2,de,2.7,1.5,29.0,1.0,0.0,2.3,0.5,Bundesliga,0.1,2528.0,1.0,Clemens Fritz,0.0,0.0,0.0,6027.0,"D(R),DMC",73.9,34.7,7.05,0.0,0.9,2.8,183.0,Werder Bremen,3.1,1.0,81.0,13.0,0
477,32.0,1.0,1.9,1.0,0.2,0.7,90.8,0.2,0.5,de,0.7,0.4,25.0,1.0,1.0,1.6,1.9,Bundesliga,0.3,2200.0,1.0,Philipp Lahm,0.1,0.2,0.0,5570.0,"D(R),DMC",90.8,76.5,7.09,0.0,0.4,0.9,170.0,Bayern Munich,3.2,0.4,66.0,3.0,0
721,22.0,4.0,0.7,1.9,0.2,2.5,81.4,0.5,1.3,br,1.7,2.0,34.0,6.0,0.0,2.2,0.7,Ligue1,0.6,3060.0,1.0,Fabinho,0.1,0.2,0.0,115916.0,"D(R),DMC",81.4,43.0,7.34,0.0,0.9,3.2,188.0,Monaco,3.1,0.8,78.0,9.0,1
755,21.0,6.0,1.2,2.8,0.1,0.7,84.7,0.8,1.1,fr,1.3,1.3,28.0,5.0,5.0,2.0,1.2,Ligue1,0.1,2581.0,2.0,Corentin Tolisso,0.1,0.0,0.0,134894.0,"D(R),DMC",84.7,59.1,7.27,0.0,1.9,2.7,181.0,Lyon,3.7,1.1,78.0,3.0,1
784,25.0,1.0,0.3,2.8,0.0,2.2,77.7,0.9,1.2,fr,1.7,1.1,27.0,0.0,1.0,2.2,0.3,Ligue1,0.1,2399.0,1.0,William Remy,0.0,0.5,0.0,236560.0,"D(R),DMC",77.7,40.4,7.1,0.0,0.5,2.5,184.0,Montpellier,3.5,1.0,79.0,4.0,1
2336,30.0,2.0,0.2,0.9,0.2,2.5,71.1,0.5,1.4,es,1.0,1.5,28.0,0.0,3.0,2.5,0.2,LaLiga,0.4,2423.0,1.0,Javi López,0.0,0.4,0.0,80957.0,"D(R),DMC",71.1,28.9,6.77,0.0,0.1,3.4,180.0,Espanyol,1.6,0.8,76.0,11.0,4
2456,24.0,5.0,0.6,0.7,0.0,0.5,88.1,0.6,0.5,es,0.7,0.5,21.0,0.0,10.0,1.4,0.6,LaLiga,0.3,1916.0,2.0,Sergi Roberto,0.0,0.1,0.0,90782.0,"D(R),DMC",88.1,39.9,6.93,0.0,0.5,1.7,178.0,Barcelona,0.8,0.6,71.0,1.0,4
2663,21.0,2.0,0.8,1.9,0.2,1.3,75.1,0.9,0.6,co,0.8,1.5,31.0,1.0,2.0,1.9,0.8,LaLiga,0.4,2686.0,0.0,Jefferson Lerma,0.1,0.2,0.0,133464.0,"D(R),DMC",75.1,32.3,6.68,0.0,1.1,1.8,179.0,Levante,1.7,1.1,70.0,11.0,4
2722,29.0,0.0,0.6,0.9,0.3,1.8,83.9,0.5,0.8,il,1.0,1.3,23.0,1.0,3.0,1.7,0.6,Eredivisie,0.1,2125.0,0.0,Sheran Yeini,0.0,0.1,0.0,75701.0,"D(R),DMC",83.9,59.2,6.91,0.0,0.6,2.6,175.0,Vitesse,2.6,1.0,71.0,5.0,5
2850,25.0,1.0,0.4,0.7,0.2,2.1,78.1,0.4,0.7,be,0.3,1.4,21.0,0.0,8.0,2.7,0.4,Eredivisie,0.2,1994.0,0.0,Stefano Marzo,0.0,0.2,0.0,96625.0,"D(R),DMC",78.1,34.4,6.63,0.0,0.2,1.7,174.0,SC Heerenveen,2.2,0.7,63.0,6.0,5
2940,27.0,0.0,0.4,0.4,0.1,1.1,73.8,0.4,0.6,nl,0.5,0.9,5.0,0.0,5.0,2.0,0.4,Eredivisie,0.1,534.0,0.0,Tom Hiariej,0.1,0.0,0.0,34695.0,"D(R),DMC",73.8,20.6,6.26,0.0,0.2,1.5,178.0,Cambuur,0.8,0.0,74.0,1.0,5
3039,27.0,1.0,0.5,0.8,0.4,2.3,76.0,0.6,0.8,nl,0.7,1.0,21.0,1.0,4.0,2.8,0.5,Eredivisie,0.2,1894.0,0.0,Dion Malone,0.1,0.2,0.0,43020.0,"D(R),DMC",76.0,27.8,6.8,1.0,0.4,1.8,185.0,ADO Den Haag,2.2,0.7,68.0,5.0,5
3176,27.0,0.0,0.3,0.3,0.0,1.3,86.5,0.8,1.0,nl,0.5,1.0,4.0,0.0,0.0,1.8,0.3,Eredivisie,0.0,323.0,0.0,Tom Hiariej,0.0,0.0,0.0,34695.0,"D(R),DMC",86.5,48.0,6.54,0.0,0.3,3.3,178.0,FC Groningen,3.5,0.5,74.0,0.0,5
202,20.0,2.0,1.0,1.6,0.2,0.6,74.7,0.7,1.4,at,1.6,0.8,23.0,1.0,2.0,3.4,1.0,Bundesliga,0.5,1989.0,0.0,Florian Grillitsch,0.1,0.0,0.0,291937.0,"DMC,M(L)",74.7,35.0,6.92,0.0,1.2,2.3,187.0,Werder Bremen,3.0,1.0,74.0,3.0,0
