,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
1032,19.0,1.0,0.8,0.2,0.0,0.1,84.4,0.8,0.3,1.0,0.6,1.0,0.3,0.8,Ligue1,1.1,Malcom,0.2,0.0,0.0,AM(LR),84.4,0.0,0.8,0.4,171.0,Bordeaux,0.6,0.8,65.0,0.0
1054,24.0,4.0,1.5,0.1,0.0,0.2,82.7,0.9,0.9,0.7,0.2,2.0,0.7,1.5,SerieA,0.9,Cristian Tello,0.2,0.0,0.0,AM(LR),82.7,0.0,1.5,0.7,178.0,Fiorentina,1.2,0.8,65.0,1.0
1057,22.0,4.0,1.2,0.2,0.2,0.5,82.0,1.9,0.8,1.8,1.0,2.0,1.0,1.2,SerieA,0.4,Federico Bernardeschi,0.2,0.0,0.0,AM(LR),82.0,0.0,1.6,1.1,183.0,Fiorentina,1.6,1.7,75.0,6.0
1093,21.0,0.0,1.2,0.2,0.0,0.2,70.8,1.0,0.3,0.3,0.6,2.0,0.5,1.2,SerieA,1.4,Ricardo Kishna,0.3,0.0,0.0,AM(LR),70.8,0.0,0.8,0.7,183.0,Lazio,0.3,1.4,77.0,0.0
1114,24.0,5.0,1.3,0.8,0.1,0.6,77.2,1.2,0.6,1.0,1.7,0.0,1.2,1.3,SerieA,0.8,Pawel Wszolek,0.4,0.0,0.0,AM(LR),77.2,1.0,0.5,1.0,186.0,Verona,0.6,1.4,77.0,4.0
1222,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SerieA,0.0,Pawel Wszolek,0.0,0.0,0.0,AM(LR),100.0,0.0,0.0,0.0,186.0,Sampdoria,0.0,0.0,77.0,0.0
1364,23.0,0.0,0.5,0.9,0.0,0.3,70.2,0.8,0.2,1.3,0.7,1.0,0.6,0.5,SerieA,0.0,Juan Iturbe,0.3,0.0,0.0,AM(LR),70.2,0.0,0.8,0.4,169.0,Roma,0.4,1.3,62.0,1.0
1391,25.0,2.0,0.7,0.1,0.0,0.4,73.2,0.6,0.6,1.3,0.7,3.0,0.5,0.7,SerieA,0.7,Marco D'Alessandro,0.1,0.0,0.0,AM(LR),73.2,0.0,0.6,1.1,173.0,Atalanta,0.4,1.3,71.0,3.0
1710,19.0,3.0,1.5,0.3,0.0,0.1,87.1,1.3,0.4,1.0,0.4,0.0,0.3,1.5,PremierLeague,0.5,Sheyi Ojo,0.0,0.0,0.0,AM(LR),87.1,0.0,0.6,1.1,177.0,Liverpool,0.4,1.5,64.0,0.0
1712,20.0,2.0,0.7,0.1,0.0,0.0,84.8,1.3,0.3,0.5,0.4,1.0,0.0,0.7,PremierLeague,0.4,Jordon Ibe,0.0,0.0,0.0,AM(LR),84.8,0.0,1.1,0.4,176.0,Liverpool,0.4,1.0,81.0,0.0
1778,27.0,6.0,1.5,0.2,0.0,0.4,79.5,1.3,0.9,0.7,1.4,11.0,0.8,1.5,PremierLeague,0.5,Marko Arnautovic,0.9,0.0,0.0,AM(LR),79.5,0.0,2.1,1.6,192.0,Stoke,1.1,1.9,83.0,2.0
1849,19.0,1.0,0.5,0.1,0.1,0.2,78.7,0.3,0.3,0.3,0.3,0.0,0.5,0.5,PremierLeague,0.3,Demarai Gray,0.0,0.0,0.0,AM(LR),78.7,0.0,0.4,0.3,179.0,Leicester,0.3,0.3,66.0,0.0
1858,26.0,2.0,1.6,0.7,0.0,0.5,78.4,0.6,0.6,0.6,0.5,3.0,0.9,1.6,PremierLeague,0.7,Junior Stanislas,0.1,0.0,0.0,AM(LR),78.4,0.0,2.1,1.4,180.0,Bournemouth,0.7,1.2,79.0,1.0
1875,23.0,0.0,0.5,0.5,0.0,0.0,78.3,0.0,1.0,0.5,0.0,0.0,1.0,0.5,PremierLeague,0.0,Juan Iturbe,0.0,0.0,0.0,AM(LR),78.3,0.0,0.5,0.0,169.0,Bournemouth,1.0,1.0,62.0,0.0
1897,24.0,0.0,0.7,0.0,0.0,0.7,82.1,0.0,0.7,0.0,0.3,0.0,0.0,0.7,PremierLeague,0.0,Andros Townsend,0.0,0.0,0.0,AM(LR),82.1,0.0,1.7,0.7,181.0,Tottenham,0.3,0.3,77.0,0.0
1936,23.0,1.0,1.2,0.3,0.0,0.2,76.7,2.5,0.4,2.6,1.2,2.0,0.8,1.2,PremierLeague,0.8,Wilfried Zaha,0.2,0.0,0.0,AM(LR),76.7,0.0,0.9,1.4,180.0,Crystal Palace,0.6,2.4,66.0,5.0
1976,28.0,3.0,0.9,1.1,0.0,0.5,67.5,1.8,1.2,1.6,1.4,3.0,0.2,0.9,PremierLeague,0.7,Jeremain Lens,0.2,0.0,0.0,AM(LR),67.5,1.0,1.3,1.8,178.0,Sunderland,0.7,1.9,80.0,3.0
2079,24.0,2.0,2.0,0.0,0.2,0.6,81.3,1.9,1.9,1.0,0.5,4.0,0.8,2.0,PremierLeague,1.3,Andros Townsend,0.0,0.1,0.0,AM(LR),81.3,0.0,1.8,2.1,181.0,Newcastle United,0.2,2.3,77.0,0.0
2133,27.0,0.0,0.2,0.3,0.0,0.1,84.6,1.3,0.3,0.8,0.2,2.0,0.3,0.2,PremierLeague,0.1,Scott Sinclair,0.3,0.0,0.0,AM(LR),84.6,0.0,0.6,0.5,175.0,Aston Villa,0.3,1.7,64.0,0.0
2181,21.0,1.0,0.8,0.8,0.1,0.4,70.9,1.8,0.9,1.6,0.8,1.0,1.0,0.8,LaLiga,0.9,Samu Castillejo,0.3,0.0,0.0,AM(LR),70.9,0.0,0.9,0.9,179.0,Villarreal,0.5,1.2,61.0,4.0
2213,20.0,3.0,0.8,0.0,0.0,0.0,83.9,0.8,0.4,1.3,0.6,1.0,0.3,0.8,LaLiga,0.4,Zakaria Bakkali,0.2,0.0,0.0,AM(LR),83.9,0.0,0.8,0.7,164.0,Valencia,0.3,0.6,60.0,1.0
2222,19.0,1.0,0.8,0.1,0.0,0.3,78.4,1.8,0.4,3.3,0.9,1.0,0.6,0.8,LaLiga,0.4,Charly Musonda,0.0,0.0,0.0,AM(LR),78.4,0.0,0.9,2.0,173.0,Real Betis,0.8,2.0,66.0,2.0
2250,21.0,0.0,0.7,0.3,0.0,0.0,85.3,0.3,0.7,1.0,0.0,0.0,0.0,0.7,LaLiga,0.3,Álvaro Vadillo,0.3,0.0,0.0,AM(LR),85.3,0.0,0.3,0.0,180.0,Real Betis,0.0,0.7,63.0,0.0
2289,22.0,3.0,0.6,0.3,0.0,0.3,65.3,1.7,0.4,1.6,0.9,8.0,0.5,0.6,LaLiga,0.4,Iñaki Williams,0.5,0.0,0.0,AM(LR),65.3,1.0,1.7,0.7,186.0,Athletic Bilbao,0.4,2.0,77.0,2.0
2312,33.0,3.0,1.0,0.2,0.1,0.3,86.2,1.1,0.4,1.4,0.5,0.0,1.2,1.0,LaLiga,0.5,Momo,0.1,0.0,0.0,AM(LR),86.2,0.0,0.7,1.3,184.0,Las Palmas,2.0,0.8,67.0,3.0
2350,29.0,0.0,0.4,0.1,0.0,0.3,71.4,0.1,0.7,1.4,0.6,0.0,0.6,0.4,LaLiga,0.1,Paco Montañés,0.1,0.0,0.0,AM(LR),71.4,0.0,0.6,1.1,172.0,Espanyol,0.0,0.4,73.0,1.0
2376,25.0,0.0,0.4,0.5,0.0,0.9,69.0,0.3,1.1,0.9,1.7,1.0,0.8,0.4,LaLiga,0.3,Edgar Méndez,0.3,0.1,0.0,AM(LR),69.0,0.0,0.7,1.5,187.0,Granada,0.4,1.5,80.0,4.0
2420,26.0,4.0,1.3,0.6,0.2,0.3,75.0,1.1,1.4,2.0,1.8,2.0,0.6,1.3,LaLiga,0.3,Vitolo,0.3,0.0,0.0,AM(LR),75.0,1.0,0.9,1.6,184.0,Sevilla,0.4,1.4,79.0,4.0
2463,20.0,2.0,0.6,0.4,0.1,0.3,78.7,0.8,0.5,0.8,0.8,3.0,0.9,0.6,LaLiga,0.0,Munir El Haddadi,0.4,0.0,0.0,AM(LR),78.7,0.0,1.1,0.7,175.0,Barcelona,0.7,1.3,69.0,0.0
2489,25.0,0.0,1.0,0.2,0.0,0.0,77.6,1.1,0.4,0.3,1.5,0.0,0.5,1.0,LaLiga,0.8,Jota,0.1,0.0,0.0,AM(LR),77.6,0.0,1.0,0.9,180.0,Eibar,0.7,1.7,70.0,1.0
2512,22.0,1.0,0.7,0.5,0.1,0.2,82.0,1.3,0.3,0.8,1.1,4.0,0.8,0.7,LaLiga,0.5,Yannick Carrasco,0.2,0.0,0.0,AM(LR),82.0,0.0,1.9,0.8,180.0,Atletico Madrid,0.4,1.6,67.0,5.0
2570,23.0,6.0,0.8,0.1,0.0,0.0,80.7,0.4,0.2,0.4,0.4,5.0,0.3,0.8,LaLiga,0.3,Jesé,0.0,0.0,0.0,AM(LR),80.7,0.0,0.8,0.5,178.0,Real Madrid,0.0,0.5,73.0,0.0
2619,21.0,1.0,0.8,0.1,0.0,0.1,79.9,0.9,0.5,0.8,0.4,2.0,0.3,0.8,LaLiga,0.4,Bruma,0.2,0.0,0.0,AM(LR),79.9,0.0,1.4,0.5,173.0,Real Sociedad,0.1,1.4,70.0,0.0
2620,31.0,3.0,1.0,0.1,0.0,0.1,71.0,0.3,0.0,0.5,0.3,0.0,0.3,1.0,LaLiga,0.8,Gonzalo Castro,0.3,0.0,0.0,AM(LR),71.0,0.0,0.1,0.4,176.0,Real Sociedad,0.3,1.0,70.0,0.0
2638,24.0,5.0,1.1,1.0,0.0,0.3,71.3,1.3,0.5,0.9,1.0,2.0,0.9,1.1,LaLiga,1.1,Adrián Embarba,0.4,0.1,0.0,AM(LR),71.3,0.0,1.5,1.6,173.0,Rayo Vallecano,0.5,1.6,66.0,5.0
2687,31.0,1.0,1.6,0.4,0.0,0.3,70.0,1.9,0.6,1.2,1.1,1.0,0.8,1.6,LaLiga,2.4,Gonzalo Castro,0.2,0.0,0.0,AM(LR),70.0,0.0,1.3,1.4,176.0,Malaga,1.2,1.9,70.0,1.0
2709,21.0,0.0,0.5,0.2,0.0,0.4,77.8,1.0,0.8,0.4,1.0,0.0,0.9,0.5,LaLiga,0.2,Ricardo Horta,0.2,0.0,0.0,AM(LR),77.8,0.0,1.1,0.8,173.0,Malaga,0.5,0.9,61.0,2.0
2784,21.0,0.0,0.1,0.3,0.0,0.0,69.2,0.7,0.1,0.6,0.3,0.0,0.1,0.1,Eredivisie,0.3,Kristoffer Peterson,0.1,0.0,0.0,AM(LR),69.2,0.0,1.4,0.3,180.0,FC Utrecht,0.1,0.7,70.0,0.0
2882,24.0,0.0,0.5,0.8,0.1,0.3,71.4,1.2,1.2,0.6,0.8,0.0,0.8,0.5,Eredivisie,0.4,Guus Hupperts,0.5,0.0,0.0,AM(LR),71.4,0.0,1.4,0.5,184.0,Willem II,0.3,1.1,79.0,0.0
2884,23.0,0.0,0.4,0.4,0.0,0.2,74.0,1.0,0.3,1.4,1.0,0.0,0.5,0.4,Eredivisie,0.6,Lesly de Sa,0.3,0.0,0.0,AM(LR),74.0,0.0,0.5,0.7,170.0,Willem II,0.1,1.2,69.0,1.0
2905,21.0,4.0,1.1,0.9,0.0,0.2,70.6,1.1,0.2,0.8,1.0,3.0,0.3,1.1,Eredivisie,1.1,Bilal Basacikoglu,0.3,0.0,0.0,AM(LR),70.6,0.0,1.3,1.0,178.0,Feyenoord,0.9,1.0,70.0,4.0
2929,28.0,4.0,1.5,0.2,0.0,0.3,76.8,1.3,0.3,0.8,0.2,1.0,0.3,1.5,Eredivisie,0.9,Furdjel Narsingh,0.0,0.0,0.0,AM(LR),76.8,0.0,0.5,0.9,175.0,Cambuur,0.5,0.8,74.0,0.0
2937,25.0,1.0,0.6,0.3,0.0,0.2,73.9,0.7,0.3,0.7,1.0,0.0,0.5,0.6,Eredivisie,0.5,Mikhail Rosheuvel,0.3,0.0,0.0,AM(LR),73.9,0.0,1.0,0.5,176.0,Cambuur,0.5,1.1,76.0,1.0
2964,21.0,3.0,1.1,0.6,0.0,0.3,75.7,1.5,0.6,0.9,0.7,1.0,0.2,1.1,Eredivisie,0.6,Kristoffer Peterson,0.2,0.0,0.0,AM(LR),75.7,0.0,1.6,0.5,180.0,Roda,0.5,1.6,70.0,0.0
3050,22.0,2.0,0.5,0.2,0.0,0.2,79.3,0.7,0.3,0.6,0.6,0.0,0.1,0.5,Eredivisie,0.1,Giovanni Korte,0.2,0.0,0.0,AM(LR),79.3,0.0,1.1,0.0,169.0,ADO Den Haag,0.2,1.1,59.0,0.0
3055,25.0,5.0,1.4,0.3,0.1,0.3,82.3,2.3,0.8,2.2,0.8,6.0,1.1,1.4,Eredivisie,0.9,Jerson Cabral,0.1,0.0,0.0,AM(LR),82.3,0.0,2.1,1.6,177.0,Twente,0.8,2.3,69.0,2.0
3068,29.0,5.0,0.7,0.4,0.0,0.4,76.8,1.9,0.5,0.9,0.4,6.0,0.7,0.7,Eredivisie,0.3,Chinedu Ede,0.3,0.0,0.0,AM(LR),76.8,0.0,1.0,0.9,178.0,Twente,0.5,2.1,83.0,2.0
3093,21.0,5.0,1.1,0.4,0.0,0.2,67.7,1.3,0.2,1.4,0.7,4.0,0.4,1.1,Eredivisie,0.9,Sheraldo Becker,0.2,0.0,0.0,AM(LR),67.7,0.0,1.8,0.4,180.0,PEC Zwolle,0.6,1.4,70.0,2.0
3130,25.0,0.0,0.3,0.2,0.0,0.1,84.3,0.4,0.3,0.4,0.2,1.0,0.0,0.3,Eredivisie,0.2,Florian Jozefzoon,0.3,0.0,0.0,AM(LR),84.3,0.0,0.1,0.1,182.0,PSV Eindhoven,0.0,0.8,80.0,0.0
3155,24.0,2.0,1.3,0.2,0.1,0.1,73.9,0.6,0.2,0.2,0.5,1.0,0.2,1.3,Eredivisie,0.8,Guus Hupperts,0.2,0.0,0.0,AM(LR),73.9,0.0,0.6,0.4,184.0,AZ Alkmaar,0.6,1.1,79.0,0.0
3169,25.0,4.0,1.0,0.9,0.0,0.5,67.2,1.0,0.5,1.0,1.5,3.0,0.9,1.0,Eredivisie,1.0,Bryan Linssen,0.3,0.0,0.0,AM(LR),67.2,0.0,1.5,1.7,170.0,FC Groningen,0.6,1.1,70.0,6.0
3181,25.0,3.0,0.8,0.1,0.0,0.4,78.3,0.5,0.4,0.6,0.2,0.0,0.4,0.8,Eredivisie,0.8,Jarchinio Antonia,0.5,0.0,0.0,AM(LR),78.3,0.0,1.1,0.6,169.0,FC Groningen,0.6,0.4,65.0,1.0
19,27.0,0.0,0.5,1.0,0.0,0.4,63.2,0.5,1.0,0.3,1.4,1.0,0.4,0.5,Bundesliga,0.1,Valentin Stocker,0.2,0.0,0.0,AM(CL),63.2,0.0,0.7,0.6,179.0,Hertha Berlin,0.2,0.8,72.0,2.0
65,20.0,6.0,1.4,0.3,0.1,0.1,85.2,1.4,0.4,1.7,0.6,5.0,0.7,1.4,Bundesliga,0.1,Max Meyer,0.1,0.0,0.0,AM(CL),85.2,0.0,1.4,0.4,173.0,Schalke 04,1.0,1.3,68.0,4.0
188,28.0,0.0,1.0,0.0,0.0,0.0,66.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Bundesliga,1.0,Takashi Inui,0.0,0.0,0.0,AM(CL),66.7,0.0,0.0,1.0,169.0,Eintracht Frankfurt,1.0,0.0,63.0,0.0
288,25.0,5.0,1.4,0.6,0.0,0.0,78.7,0.8,0.5,0.6,0.7,1.0,0.7,1.4,Bundesliga,1.0,Alexandru Maxim,0.1,0.0,0.0,AM(CL),78.7,0.0,1.2,0.6,177.0,VfB Stuttgart,1.3,0.9,73.0,1.0
448,27.0,7.0,1.4,0.6,0.0,0.1,85.2,1.8,0.3,1.2,0.9,9.0,0.6,1.4,Bundesliga,0.1,Shinji Kagawa,0.2,0.0,0.0,AM(CL),85.2,0.0,1.1,1.2,175.0,Borussia Dortmund,2.0,1.6,68.0,2.0
671,35.0,4.0,1.7,0.6,0.0,0.6,75.3,1.2,1.1,0.9,0.5,4.0,0.6,1.7,Ligue1,1.8,Thibault Giresse,0.0,0.0,0.0,AM(CL),75.3,1.0,0.9,2.0,172.0,Guingamp,1.4,0.9,65.0,2.0
703,29.0,0.0,0.7,0.5,0.0,0.3,76.5,1.1,1.0,0.5,1.1,4.0,0.9,0.7,Ligue1,0.3,Pierrick Capelle,0.1,0.0,0.0,AM(CL),76.5,1.0,1.0,1.3,180.0,Angers,0.5,1.0,71.0,4.0
847,21.0,2.0,1.1,0.3,0.0,0.2,75.4,1.9,1.0,1.3,0.5,3.0,0.5,1.1,Ligue1,1.3,Adryan,0.0,0.0,0.0,AM(CL),75.4,1.0,1.1,1.3,174.0,Nantes,0.9,1.6,71.0,2.0
1200,25.0,4.0,0.8,0.2,0.1,1.3,83.5,1.1,1.2,1.3,1.6,8.0,0.9,0.8,SerieA,0.2,Roberto Soriano,0.2,0.0,0.0,AM(CL),83.5,0.0,1.4,1.7,181.0,Sampdoria,1.0,1.1,76.0,7.0
1432,28.0,0.0,0.5,0.6,0.2,0.4,72.1,0.5,1.6,0.4,1.0,0.0,0.5,0.5,SerieA,0.5,Raphael Martinho,0.0,0.0,0.0,AM(CL),72.1,0.0,0.9,1.6,183.0,Carpi,0.5,1.1,73.0,3.0
1473,21.0,4.0,1.4,0.5,0.2,0.6,75.4,0.9,0.9,1.5,0.8,3.0,1.5,1.4,SerieA,0.9,Bruno Fernandes,0.0,0.0,0.0,AM(CL),75.4,1.0,1.7,1.5,172.0,Udinese,2.3,1.0,62.0,7.0
1630,25.0,2.0,0.5,0.2,0.0,0.2,89.6,0.3,0.3,0.3,0.6,1.0,0.3,0.5,SerieA,0.1,Omar El Kaddouri,0.0,0.0,0.0,AM(CL),89.6,0.0,0.6,0.3,186.0,Napoli,0.3,0.5,78.0,2.0
1756,34.0,8.0,1.6,0.1,0.0,0.0,82.1,2.3,1.3,1.3,0.6,4.0,0.5,1.6,PremierLeague,0.5,Wes Hoolahan,0.2,0.0,0.0,AM(CL),82.1,0.0,0.9,0.9,168.0,Norwich,1.2,1.5,71.0,1.0
1824,23.0,0.0,0.0,0.0,0.0,0.0,81.8,1.0,0.5,0.5,0.5,0.0,0.0,0.0,PremierLeague,0.0,Alex Pritchard,0.0,0.0,0.0,AM(CL),81.8,0.0,1.0,2.0,171.0,West Bromwich Albion,0.0,0.0,62.0,0.0
1899,26.0,2.0,0.8,0.6,0.1,0.6,82.5,0.7,0.2,0.2,0.6,3.0,0.3,0.8,PremierLeague,0.1,Nacer Chadli,0.1,0.0,0.0,AM(CL),82.5,0.0,0.9,0.4,189.0,Tottenham,0.4,0.8,80.0,1.0
1906,23.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PremierLeague,0.0,Alex Pritchard,0.0,0.0,0.0,AM(CL),100.0,0.0,0.0,0.0,171.0,Tottenham,0.0,0.0,62.0,0.0
1953,24.0,0.0,0.4,0.5,0.1,0.4,77.9,0.7,0.6,0.5,0.6,0.0,0.8,0.4,PremierLeague,0.4,Jordon Mutch,0.2,0.0,0.0,AM(CL),77.9,0.0,0.9,0.9,175.0,Crystal Palace,0.6,1.0,65.0,0.0
2129,20.0,0.0,0.8,0.1,0.0,0.1,85.7,0.9,0.1,1.1,0.4,1.0,0.9,0.8,PremierLeague,0.1,Jack Grealish,0.0,0.0,0.0,AM(CL),85.7,0.0,1.0,0.4,178.0,Aston Villa,0.7,0.8,68.0,1.0
2215,22.0,0.0,1.8,0.1,0.1,0.1,75.3,0.8,0.3,1.1,1.0,0.0,0.4,1.8,LaLiga,1.2,Rodrigo de Paul,0.1,0.0,0.0,AM(CL),75.3,0.0,1.1,1.0,180.0,Valencia,2.8,1.3,70.0,3.0
2292,23.0,0.0,0.9,0.3,0.0,0.3,83.8,1.2,0.3,1.9,0.3,2.0,0.4,0.9,LaLiga,0.3,Muniain,0.0,0.0,0.0,AM(CL),83.8,0.0,1.1,1.0,169.0,Athletic Bilbao,1.0,0.6,63.0,3.0
2486,28.0,3.0,0.9,0.2,0.0,0.1,75.1,1.2,0.7,0.7,0.9,3.0,0.4,0.9,LaLiga,0.6,Takashi Inui,0.3,0.0,0.0,AM(CL),75.1,0.0,1.3,1.1,169.0,Eibar,0.5,1.1,63.0,1.0
2578,23.0,7.0,1.1,0.7,0.0,0.3,69.1,1.8,0.6,0.7,0.3,6.0,0.3,1.1,LaLiga,0.2,Luis Alberto,0.3,0.0,0.0,AM(CL),69.1,0.0,2.8,1.3,182.0,Deportivo La Coruna,0.9,1.9,72.0,3.0
2653,25.0,0.0,0.3,0.0,0.0,0.0,88.9,1.0,0.7,0.3,0.3,0.0,0.7,0.3,LaLiga,0.0,Luis Fariña,0.3,0.0,0.0,AM(CL),88.9,0.0,0.0,0.7,177.0,Rayo Vallecano,0.0,0.0,74.0,0.0
2791,22.0,5.0,1.4,0.1,0.0,0.0,81.6,2.4,0.4,1.3,1.0,8.0,0.7,1.4,Eredivisie,0.4,Amin Younes,0.2,0.0,0.0,AM(CL),81.6,0.0,1.7,1.1,168.0,Ajax,1.0,1.6,70.0,0.0
2802,20.0,0.0,0.6,0.7,0.2,0.3,83.4,1.6,0.6,1.1,0.4,0.0,1.0,0.6,Eredivisie,0.6,Daley Sinkgraven,0.1,0.0,0.0,AM(CL),83.4,0.0,0.6,1.8,179.0,Ajax,1.9,1.0,64.0,1.0
2852,20.0,1.0,1.0,2.3,0.1,1.0,73.3,1.5,1.0,1.4,1.8,1.0,1.1,1.0,Eredivisie,0.0,Morten Thorsby,0.1,0.0,0.0,AM(CL),73.3,0.0,1.0,1.4,186.0,SC Heerenveen,0.5,2.1,72.0,3.0
2896,21.0,4.0,1.6,0.7,0.1,0.8,78.4,1.5,0.7,1.9,0.9,5.0,1.1,1.6,Eredivisie,1.2,Tonny Vilhena,0.2,0.0,0.0,AM(CL),78.4,0.0,1.7,1.6,175.0,Feyenoord,3.3,1.5,73.0,4.0
2975,23.0,1.0,0.3,0.7,0.0,0.2,68.5,0.7,0.4,0.6,0.5,0.0,0.2,0.3,Eredivisie,0.2,Mitchel Paulissen,0.3,0.0,0.0,AM(CL),68.5,0.0,0.6,0.3,185.0,Roda,0.3,0.9,78.0,0.0
2982,29.0,4.0,1.8,2.7,0.4,2.4,61.0,2.2,0.5,1.4,1.7,2.0,1.6,1.8,Eredivisie,1.1,Adil Auassar,0.3,0.0,0.0,AM(CL),61.0,0.0,1.6,1.9,186.0,Excelsior,3.3,2.2,80.0,3.0
3011,28.0,4.0,1.5,0.1,0.1,1.0,73.3,0.7,1.3,0.6,0.7,4.0,0.6,1.5,Eredivisie,1.4,Andrew Driver,0.1,0.0,0.0,AM(CL),73.3,0.0,0.8,1.4,176.0,De Graafschap,0.9,1.9,70.0,4.0
3046,25.0,1.0,0.4,0.5,0.0,0.5,81.9,0.8,0.3,2.1,0.7,1.0,0.8,0.4,Eredivisie,0.1,Roland Alberg,0.1,0.0,0.0,AM(CL),81.9,0.0,2.2,0.8,180.0,ADO Den Haag,0.7,0.8,72.0,3.0
3088,21.0,1.0,1.3,0.9,0.1,0.3,76.0,0.7,0.8,1.8,0.8,2.0,1.0,1.3,Eredivisie,0.6,Ryan Thomas,0.3,0.0,0.0,AM(CL),76.0,0.0,1.3,1.1,174.0,PEC Zwolle,2.7,2.7,60.0,4.0
3142,19.0,8.0,1.8,0.6,0.1,0.2,68.1,0.9,0.5,0.5,0.6,4.0,0.9,1.8,Eredivisie,0.8,Dabney dos Santos,0.3,0.0,0.0,AM(CL),68.1,0.0,1.5,1.0,172.0,AZ Alkmaar,1.2,1.5,69.0,2.0
3152,21.0,2.0,0.7,0.6,0.0,1.0,77.8,0.6,0.5,0.2,0.6,1.0,0.8,0.7,Eredivisie,0.4,Thom Haye,0.0,0.0,0.0,AM(CL),77.8,0.0,0.8,1.5,177.0,AZ Alkmaar,3.0,0.8,74.0,2.0
3179,23.0,3.0,0.8,0.4,0.2,0.8,76.3,1.3,0.8,0.9,0.7,1.0,0.7,0.8,Eredivisie,0.2,Jesper Drost,0.5,0.0,0.0,AM(CL),76.3,0.0,1.0,1.2,175.0,FC Groningen,0.7,1.3,75.0,2.0
20,30.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Bundesliga,0.0,Ronny,0.0,0.0,0.0,AM(C),80.0,0.0,2.0,0.0,175.0,Hertha Berlin,2.0,0.0,74.0,0.0
174,26.0,2.0,1.8,0.8,0.1,0.3,78.9,1.2,0.7,1.9,1.5,0.0,0.7,1.8,Bundesliga,1.1,Marco Fabián,0.1,0.0,0.0,AM(C),78.9,0.0,1.7,1.1,170.0,Eintracht Frankfurt,1.2,1.4,65.0,2.0
239,27.0,1.0,0.8,0.8,0.0,0.4,68.8,0.2,0.6,0.9,1.0,2.0,0.6,0.8,Bundesliga,0.3,Mario Vrancic,0.0,0.0,0.0,AM(C),68.8,0.0,0.6,1.1,187.0,Darmstadt,1.0,0.5,78.0,2.0
277,26.0,3.0,1.3,1.3,0.1,0.5,77.3,1.4,1.2,1.9,1.8,13.0,0.9,1.3,Bundesliga,0.5,Daniel Didavi,0.3,0.0,0.0,AM(C),77.3,1.0,3.1,1.5,180.0,VfB Stuttgart,1.4,1.8,78.0,8.0
389,19.0,4.0,1.4,0.3,0.0,0.2,77.8,0.8,1.0,1.5,1.0,4.0,0.6,1.4,Bundesliga,0.3,Nadiem Amiri,0.1,0.0,0.0,AM(C),77.8,0.0,1.5,1.2,178.0,Hoffenheim,1.0,0.7,70.0,4.0
423,19.0,0.0,1.4,1.4,0.1,0.6,74.4,0.9,0.9,0.7,1.0,0.0,2.3,1.4,Bundesliga,0.1,Iver Fossum,0.3,0.0,0.0,AM(C),74.4,0.0,1.4,1.7,180.0,Hannover 96,0.8,1.6,73.0,0.0
496,28.0,3.0,1.5,0.2,0.0,0.3,80.6,1.6,1.2,0.6,0.7,8.0,0.4,1.5,Ligue1,0.8,Mohamed Larbi,0.1,0.0,0.0,AM(C),80.6,0.0,1.4,1.3,186.0,GFC Ajaccio,1.7,1.8,76.0,0.0
589,22.0,1.0,0.7,0.6,0.0,0.1,82.1,1.3,0.6,1.1,1.3,2.0,0.6,0.7,Ligue1,0.3,Axel Ngando,0.1,0.0,0.0,AM(C),82.1,0.0,0.7,1.0,177.0,SC Bastia,1.0,1.5,66.0,3.0
644,23.0,2.0,1.3,0.0,0.0,0.0,83.9,1.5,0.4,0.8,0.0,1.0,0.5,1.3,Ligue1,0.5,Juan Quintero,0.0,0.0,0.0,AM(C),83.9,0.0,1.3,0.2,168.0,Rennes,3.5,1.3,64.0,0.0
735,20.0,1.0,0.3,1.3,0.2,0.3,87.7,1.0,0.5,1.3,1.2,0.0,2.0,0.3,Ligue1,0.0,Adama Traoré,0.0,0.0,0.0,AM(C),87.7,0.0,0.8,1.2,180.0,Monaco,2.2,0.2,72.0,1.0
748,20.0,0.0,0.4,0.2,0.0,0.0,82.5,1.0,0.8,0.6,0.2,0.0,0.4,0.4,Ligue1,0.0,Boschilia,0.0,0.0,0.0,AM(C),82.5,0.0,0.4,0.0,172.0,Monaco,0.6,0.8,63.0,0.0
884,22.0,2.0,0.6,0.9,0.1,0.2,83.8,1.5,0.9,1.7,1.4,0.0,0.6,0.6,Ligue1,0.1,Wallyson Mallmann,0.0,0.0,0.0,AM(C),83.8,0.0,0.9,0.9,183.0,Nice,1.8,1.0,77.0,3.0
939,30.0,4.0,2.3,0.3,0.1,0.3,82.6,1.1,1.1,1.2,1.0,1.0,0.9,2.3,Ligue1,0.9,Walid Mesloub,0.0,0.0,0.0,AM(C),82.6,0.0,0.8,1.3,180.0,Lorient,4.8,1.1,69.0,3.0
