,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
1425,23.0,0.0,0.1,1.2,1.0,5.3,70.6,0.1,0.6,0.2,1.6,0.0,2.1,0.1,SerieA,0.0,Emanuele Suagher,0.0,0.3,0.0,D(C),70.6,0.0,0.3,1.6,192.0,Carpi,0.8,0.1,92.0,8.0
1433,23.0,0.0,0.1,1.6,0.2,4.9,79.8,0.0,0.7,0.6,1.0,0.0,1.9,0.1,SerieA,0.0,Igor Bubnjic,0.0,1.0,0.0,D(C),79.8,0.0,1.0,1.3,188.0,Carpi,4.7,0.3,82.0,1.0
1435,33.0,0.0,0.3,0.5,0.0,6.5,82.6,0.0,0.5,1.0,1.8,0.0,1.8,0.3,SerieA,0.0,Nicolás Spolli,0.0,1.0,0.0,D(C),82.6,0.0,0.3,0.5,192.0,Carpi,2.0,0.3,86.0,2.0
1445,24.0,1.0,0.2,1.9,0.6,4.1,86.9,0.2,0.9,1.2,0.9,2.0,2.2,0.2,SerieA,0.0,Jeison Murillo,0.1,1.0,1.0,D(C),86.9,3.0,0.6,1.9,182.0,Inter,2.6,0.4,75.0,4.0
1448,31.0,3.0,0.2,2.0,0.6,4.8,82.4,0.3,0.5,1.1,1.4,1.0,2.1,0.2,SerieA,0.0,Miranda,0.0,0.9,0.0,D(C),82.4,2.0,0.3,1.8,186.0,Inter,4.2,0.2,76.0,6.0
1464,28.0,0.0,0.1,1.0,0.1,1.6,82.9,0.0,0.1,0.3,0.2,0.0,0.2,0.1,SerieA,0.0,Andrea Ranocchia,0.0,0.0,0.0,D(C),82.9,0.0,0.0,0.0,196.0,Inter,0.5,0.1,81.0,0.0
1470,31.0,1.0,0.2,2.7,0.5,3.6,76.8,0.2,0.6,0.6,1.6,1.0,3.3,0.2,SerieA,0.1,Felipe,0.0,0.4,0.0,D(C),76.8,1.0,0.4,2.6,178.0,Udinese,2.3,0.3,78.0,11.0
1475,25.0,0.0,0.2,2.1,0.6,4.7,80.6,0.1,0.0,0.9,1.5,0.0,2.7,0.2,SerieA,0.0,Molla Wagué,0.0,0.6,0.0,D(C),80.6,1.0,0.5,1.8,181.0,Udinese,1.3,0.3,77.0,5.0
1477,32.0,0.0,0.1,2.2,1.1,4.8,72.7,0.1,0.3,0.8,1.2,0.0,2.5,0.1,SerieA,0.0,Danilo,0.1,0.7,0.0,D(C),72.7,2.0,0.4,1.1,184.0,Udinese,4.5,0.1,75.0,9.0
1497,35.0,0.0,0.2,0.4,0.0,2.8,79.2,0.2,0.0,0.2,1.2,0.0,1.2,0.2,SerieA,0.0,Maurizio Domizzi,0.0,0.2,0.0,D(C),79.2,0.0,0.2,0.8,185.0,Udinese,2.0,0.0,83.0,1.0
1501,37.0,0.0,0.2,1.6,0.7,4.3,79.7,0.3,0.4,0.3,1.0,1.0,4.1,0.2,SerieA,0.1,Dario Dainelli,0.0,0.6,0.0,D(C),79.7,0.0,0.1,0.9,191.0,Chievo,3.7,0.2,87.0,5.0
1502,34.0,1.0,0.1,2.2,0.9,5.6,80.7,0.0,0.2,0.4,0.5,0.0,2.7,0.1,SerieA,0.0,Alessandro Gamberini,0.0,0.4,1.0,D(C),80.7,0.0,0.1,1.0,185.0,Chievo,1.7,0.1,78.0,1.0
1503,33.0,0.0,0.1,2.1,0.8,6.7,81.6,0.1,0.5,0.9,1.4,1.0,2.7,0.1,SerieA,0.0,Bostjan Cesar,0.1,0.5,0.0,D(C),81.6,1.0,0.5,1.2,190.0,Chievo,3.2,0.4,87.0,9.0
1509,33.0,0.0,0.0,1.3,0.7,6.7,84.5,0.2,0.6,0.7,2.0,0.0,1.9,0.0,SerieA,0.1,Nicolás Spolli,0.0,0.6,0.0,D(C),84.5,1.0,0.2,1.6,192.0,Chievo,1.1,0.0,86.0,3.0
1528,26.0,0.0,0.2,2.5,1.0,5.1,84.1,0.7,0.3,2.0,1.1,2.0,3.1,0.2,SerieA,0.0,Lorenzo Tonelli,0.0,1.7,0.0,D(C),84.1,1.0,0.3,1.8,184.0,Empoli,2.9,0.5,79.0,8.0
1531,23.0,0.0,0.2,1.7,1.6,5.8,86.9,0.2,0.2,0.8,1.2,0.0,3.0,0.2,SerieA,0.0,Uros Cosic,0.0,1.2,0.0,D(C),86.9,0.0,0.1,1.0,187.0,Empoli,4.0,0.2,76.0,4.0
1535,22.0,1.0,0.1,2.0,0.6,5.9,88.7,0.0,0.2,0.6,1.3,0.0,2.9,0.1,SerieA,0.0,Federico Barba,0.1,1.2,0.0,D(C),88.7,0.0,0.3,1.0,187.0,Empoli,2.9,0.3,80.0,3.0
1542,27.0,0.0,0.0,2.2,0.4,3.4,84.2,0.0,0.4,1.4,0.2,0.0,1.8,0.0,SerieA,0.0,Lorenzo Ariaudo,0.0,0.8,0.0,D(C),84.2,0.0,0.4,0.6,186.0,Empoli,2.2,0.0,76.0,0.0
1554,28.0,1.0,0.1,2.9,1.9,5.7,69.4,0.1,0.6,0.5,1.1,3.0,2.3,0.1,SerieA,0.0,Leonardo Blanchard,0.1,0.4,0.0,D(C),69.4,1.0,0.8,1.1,187.0,Frosinone,4.5,0.3,80.0,11.0
1565,29.0,0.0,0.3,1.5,1.1,7.0,76.9,0.3,0.6,0.4,0.7,1.0,1.3,0.3,SerieA,0.0,Adriano Russo,0.1,0.3,0.0,D(C),76.9,0.0,0.1,2.4,186.0,Frosinone,1.9,0.4,72.0,2.0
1566,22.0,0.0,0.3,1.8,1.2,5.4,69.7,0.1,0.7,0.2,1.1,1.0,1.7,0.3,SerieA,0.0,Arlind Ajeti,0.0,0.3,1.0,D(C),69.7,1.0,0.6,0.8,185.0,Frosinone,2.3,0.4,81.0,5.0
1584,24.0,1.0,0.3,1.8,0.5,4.4,81.6,0.5,0.8,1.4,1.4,0.0,3.6,0.3,SerieA,0.1,Armando Izzo,0.1,0.3,0.0,D(C),81.6,2.0,0.5,2.4,185.0,Genoa,3.0,0.4,77.0,6.0
1586,25.0,0.0,0.1,2.0,0.9,5.2,82.8,0.3,0.7,0.7,1.7,0.0,3.3,0.1,SerieA,0.0,Ezequiel Muñoz,0.1,0.7,0.0,D(C),82.8,0.0,0.4,1.9,185.0,Genoa,1.3,0.2,82.0,7.0
1588,35.0,0.0,0.1,1.9,0.8,6.6,81.9,0.1,0.4,0.6,1.3,0.0,3.3,0.1,SerieA,0.0,Nicolas Burdisso,0.0,0.9,0.0,D(C),81.9,0.0,0.4,1.1,183.0,Genoa,5.8,0.1,81.0,7.0
1593,29.0,1.0,0.1,2.0,0.5,5.8,80.4,0.3,0.8,0.4,1.5,1.0,2.5,0.1,SerieA,0.1,Sebastien De Maio,0.1,0.3,1.0,D(C),80.4,1.0,0.5,1.8,190.0,Genoa,1.8,0.4,90.0,5.0
1616,25.0,0.0,0.3,2.5,0.6,3.6,85.9,0.3,0.6,0.5,1.8,0.0,2.5,0.3,SerieA,0.0,Kalidou Koulibaly,0.0,1.2,0.0,D(C),85.9,0.0,0.2,2.5,195.0,Napoli,3.4,0.2,89.0,11.0
1619,30.0,1.0,0.1,3.1,0.5,4.4,87.8,0.1,0.6,0.6,0.9,1.0,1.3,0.1,SerieA,0.0,Raúl Albiol,0.0,0.8,0.0,D(C),87.8,0.0,0.3,1.5,190.0,Napoli,5.8,0.1,80.0,10.0
1635,25.0,1.0,0.2,2.7,0.4,7.8,83.8,0.1,0.6,0.3,0.3,4.0,2.4,0.2,PremierLeague,0.1,Ramiro Funes Mori,0.1,0.7,0.0,D(C),83.8,1.0,0.9,1.5,185.0,Everton,3.8,0.3,74.0,4.0
1664,24.0,0.0,0.3,4.8,0.6,7.6,83.1,0.2,0.3,0.5,0.8,3.0,2.8,0.3,PremierLeague,0.0,Virgil van Dijk,0.1,0.3,0.0,D(C),83.1,0.0,0.9,1.7,193.0,Southampton,3.5,0.3,92.0,2.0
1670,32.0,1.0,0.1,2.5,0.9,6.1,84.0,0.2,0.5,0.3,0.6,2.0,2.2,0.1,PremierLeague,0.1,José Fonte,0.0,0.5,0.0,D(C),84.0,1.0,0.5,1.4,187.0,Southampton,3.7,0.2,81.0,4.0
1677,24.0,0.0,0.3,1.3,0.7,4.7,72.9,0.0,0.3,0.3,0.0,0.0,1.7,0.3,PremierLeague,0.0,Steven Caulker,0.0,0.3,0.0,D(C),72.9,0.0,0.7,0.7,191.0,Southampton,0.3,0.7,76.0,0.0
1697,26.0,0.0,0.2,3.4,1.0,6.2,87.9,0.5,0.3,0.6,0.4,1.0,1.7,0.2,PremierLeague,0.0,Mamadou Sakho,0.0,0.4,0.0,D(C),87.9,0.0,0.3,1.4,187.0,Liverpool,3.1,0.5,83.0,1.0
1700,26.0,0.0,0.3,3.3,0.6,6.4,84.6,0.0,0.6,0.5,1.0,0.0,1.5,0.3,PremierLeague,0.0,Dejan Lovren,0.0,0.4,0.0,D(C),84.6,0.0,0.9,1.4,188.0,Liverpool,3.3,0.3,84.0,2.0
1702,31.0,0.0,0.2,2.6,0.9,6.7,85.3,0.0,0.2,0.3,1.0,1.0,1.9,0.2,PremierLeague,0.0,Martin Skrtel,0.0,0.7,1.0,D(C),85.3,0.0,0.5,1.0,193.0,Liverpool,2.5,0.2,81.0,5.0
1706,35.0,0.0,0.1,0.6,0.2,3.2,81.5,0.0,0.4,0.1,0.1,1.0,1.8,0.1,PremierLeague,0.0,Kolo Touré,0.0,0.7,0.0,D(C),81.5,0.0,0.3,1.6,183.0,Liverpool,1.6,0.1,74.0,1.0
1721,24.0,0.0,0.0,1.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,Steven Caulker,0.0,0.0,0.0,D(C),44.4,0.0,0.3,0.0,191.0,Liverpool,0.0,0.0,76.0,0.0
1727,30.0,0.0,0.2,3.2,0.8,5.6,87.1,0.4,0.4,0.8,0.9,4.0,3.8,0.2,PremierLeague,0.0,Laurent Koscielny,0.0,0.9,0.0,D(C),87.1,0.0,0.6,1.4,186.0,Arsenal,2.5,0.5,75.0,3.0
1729,25.0,0.0,0.0,2.4,0.6,5.4,90.2,0.3,0.5,0.5,0.4,1.0,2.9,0.0,PremierLeague,0.0,Gabriel Paulista,0.0,1.0,0.0,D(C),90.2,1.0,0.5,2.0,185.0,Arsenal,1.6,0.4,72.0,4.0
1737,31.0,0.0,0.1,2.2,0.4,4.5,89.3,0.2,0.2,0.3,0.3,0.0,1.5,0.1,PremierLeague,0.0,Per Mertesacker,0.0,1.1,0.0,D(C),89.3,1.0,0.3,1.1,198.0,Arsenal,1.9,0.3,90.0,1.0
1749,28.0,0.0,0.0,4.0,1.0,10.2,65.4,0.0,0.6,0.7,0.6,1.0,2.4,0.0,PremierLeague,0.0,Timm Klose,0.0,0.8,1.0,D(C),65.4,0.0,0.3,1.4,193.0,Norwich,2.9,0.2,87.0,3.0
1753,26.0,0.0,0.2,2.5,0.6,7.9,74.3,0.0,0.4,0.2,0.6,0.0,1.6,0.2,PremierLeague,0.0,Ryan Bennett,0.0,1.1,1.0,D(C),74.3,0.0,0.4,0.9,188.0,Norwich,3.0,0.1,70.0,7.0
1755,29.0,0.0,0.1,3.0,0.6,8.0,76.8,0.2,0.4,0.7,0.8,1.0,1.7,0.1,PremierLeague,0.0,Sebastien Bassong,0.1,0.9,0.0,D(C),76.8,0.0,0.6,0.8,187.0,Norwich,2.3,0.2,73.0,4.0
1779,27.0,0.0,0.2,2.3,0.6,5.3,84.5,0.0,0.9,0.6,0.5,0.0,2.4,0.2,PremierLeague,0.0,Philipp Wollscheid,0.0,0.5,0.0,D(C),84.5,0.0,0.1,2.4,194.0,Stoke,2.9,0.3,88.0,2.0
1786,28.0,0.0,0.1,2.5,1.0,4.7,72.6,0.2,0.8,0.2,0.9,0.0,2.0,0.1,PremierLeague,0.0,Ryan Shawcross,0.2,0.2,0.0,D(C),72.6,1.0,0.4,2.2,191.0,Stoke,1.9,0.2,76.0,2.0
1809,36.0,0.0,0.2,2.7,0.8,5.0,68.6,0.4,0.3,0.5,0.9,1.0,2.8,0.2,PremierLeague,0.0,Gareth McAuley,0.1,0.7,1.0,D(C),68.6,1.0,0.2,1.4,191.0,West Bromwich Albion,2.9,0.2,70.0,4.0
1818,33.0,1.0,0.1,1.7,1.1,4.5,68.9,0.0,0.3,0.4,0.8,1.0,1.6,0.1,PremierLeague,0.0,Jonas Olsson,0.1,0.4,1.0,D(C),68.9,0.0,0.2,0.6,195.0,West Bromwich Albion,2.1,0.1,85.0,5.0
1837,31.0,0.0,0.1,3.3,1.0,7.4,71.6,0.1,0.3,0.5,1.0,3.0,2.2,0.1,PremierLeague,0.0,Robert Huth,0.1,0.5,0.0,D(C),71.6,0.0,0.8,1.2,191.0,Leicester,1.0,0.2,80.0,8.0
1839,32.0,0.0,0.1,2.4,1.1,5.7,74.4,0.1,0.2,0.4,0.7,2.0,2.5,0.1,PremierLeague,0.0,Wes Morgan,0.0,0.7,0.0,D(C),74.4,0.0,0.6,1.3,185.0,Leicester,1.2,0.3,93.0,3.0
1856,25.0,0.0,0.2,3.4,1.0,8.3,81.4,0.1,0.5,0.2,0.4,4.0,2.3,0.2,PremierLeague,0.0,Steve Cook,0.1,1.0,0.0,D(C),81.4,0.0,0.7,0.9,185.0,Bournemouth,4.9,0.1,83.0,5.0
1866,38.0,0.0,0.1,2.8,0.3,3.9,83.3,0.1,0.4,0.1,0.3,0.0,2.0,0.1,PremierLeague,0.0,Sylvain Distin,0.1,0.2,0.0,D(C),83.3,0.0,0.2,1.6,193.0,Bournemouth,1.5,0.0,87.0,0.0
1867,28.0,0.0,0.1,3.0,0.1,4.3,82.7,0.1,0.6,0.7,0.8,1.0,2.7,0.1,PremierLeague,0.0,Tommy Elphick,0.1,0.8,0.0,D(C),82.7,0.0,0.3,0.9,180.0,Bournemouth,2.3,0.2,73.0,1.0
1895,23.0,0.0,0.2,0.9,0.9,4.9,89.5,0.2,0.4,0.3,1.2,0.0,2.0,0.2,PremierLeague,0.0,Kevin Wimmer,0.0,1.3,0.0,D(C),89.5,0.0,0.1,0.5,187.0,Tottenham,4.6,0.3,85.0,2.0
1914,29.0,0.0,0.1,1.4,0.7,4.4,73.9,0.1,0.5,0.3,1.1,2.0,3.1,0.1,PremierLeague,0.0,Sebastian Prödl,0.0,1.0,0.0,D(C),73.9,0.0,0.6,1.1,194.0,Watford,2.8,0.1,92.0,5.0
1934,35.0,0.0,0.0,3.7,0.7,8.6,86.0,0.1,0.6,0.4,1.9,0.0,1.4,0.0,PremierLeague,0.0,Brede Hangeland,0.3,0.7,0.0,D(C),86.0,0.0,0.7,1.4,195.0,Crystal Palace,1.7,0.1,85.0,2.0
1935,29.0,1.0,0.3,3.3,1.3,5.1,75.3,0.1,0.4,0.4,0.6,5.0,1.8,0.3,PremierLeague,0.0,Scott Dann,0.1,0.3,0.0,D(C),75.3,0.0,0.8,1.0,188.0,Crystal Palace,3.7,0.2,76.0,7.0
1939,34.0,3.0,0.3,3.0,1.2,6.3,72.7,0.2,0.4,0.5,0.6,2.0,1.8,0.3,PremierLeague,0.1,Damien Delaney,0.0,0.5,2.0,D(C),72.7,0.0,0.7,1.0,191.0,Crystal Palace,3.6,0.2,89.0,2.0
1962,27.0,1.0,0.3,3.3,0.7,9.2,62.6,0.2,0.4,0.3,0.3,2.0,2.1,0.3,PremierLeague,0.0,Lamine Koné,0.1,0.9,0.0,D(C),62.6,0.0,0.7,1.8,186.0,Sunderland,2.0,0.4,83.0,0.0
1963,30.0,1.0,0.3,3.4,0.9,8.6,68.4,0.3,0.5,0.4,0.7,0.0,2.3,0.3,PremierLeague,0.1,Younes Kaboul,0.0,0.3,0.0,D(C),68.4,1.0,0.5,1.9,182.0,Sunderland,2.2,0.3,75.0,3.0
1971,25.0,1.0,0.1,1.7,0.6,5.6,70.7,0.1,1.2,0.1,1.1,0.0,2.6,0.1,PremierLeague,0.0,Sebastián Coates,0.0,0.6,1.0,D(C),70.7,0.0,0.4,2.8,196.0,Sunderland,1.8,0.2,85.0,4.0
1982,35.0,0.0,0.0,1.8,0.4,6.5,74.1,0.1,0.3,0.5,0.7,0.0,1.4,0.0,PremierLeague,0.0,John O'Shea,0.0,0.2,0.0,D(C),74.1,0.0,0.3,1.1,191.0,Sunderland,1.6,0.1,75.0,2.0
1985,36.0,0.0,0.0,2.3,0.3,10.8,77.2,0.0,0.8,1.2,0.8,0.0,1.0,0.0,PremierLeague,0.0,Wes Brown,0.0,0.8,0.0,D(C),77.2,0.0,0.0,0.7,185.0,Sunderland,2.2,0.2,77.0,1.0
1993,28.0,0.0,0.2,3.0,0.4,7.0,84.1,0.2,1.4,1.0,1.0,1.0,3.5,0.2,PremierLeague,0.0,Nicolás Otamendi,0.0,0.8,0.0,D(C),84.1,0.0,0.9,3.0,183.0,Manchester City,3.2,0.4,81.0,9.0
1996,30.0,0.0,0.2,2.5,0.3,5.6,82.9,0.1,0.5,0.2,1.1,2.0,1.6,0.2,PremierLeague,0.0,Vincent Kompany,0.0,0.7,0.0,D(C),82.9,0.0,0.8,1.4,190.0,Manchester City,3.9,0.3,85.0,5.0
2005,25.0,0.0,0.0,1.8,0.3,5.2,87.4,0.3,0.7,0.3,1.6,0.0,2.9,0.0,PremierLeague,0.0,Eliaquim Mangala,0.0,0.6,1.0,D(C),87.4,0.0,0.3,1.4,187.0,Manchester City,1.8,0.3,74.0,8.0
2013,35.0,0.0,0.2,1.8,0.2,3.8,86.4,0.0,1.1,0.5,0.6,0.0,1.8,0.2,PremierLeague,0.0,Martín Demichelis,0.0,0.5,0.0,D(C),86.4,0.0,0.3,1.0,184.0,Manchester City,1.2,0.2,80.0,3.0
2022,27.0,1.0,0.3,2.1,1.0,6.5,83.1,0.1,0.5,1.1,1.0,1.0,3.2,0.3,PremierLeague,0.0,Winston Reid,0.0,0.7,1.0,D(C),83.1,0.0,0.7,1.9,190.0,West Ham,3.8,0.3,87.0,5.0
2026,32.0,0.0,0.1,2.7,1.2,7.9,75.6,0.1,0.5,0.4,0.6,0.0,1.0,0.1,PremierLeague,0.0,James Collins,0.1,0.8,0.0,D(C),75.6,1.0,0.7,1.0,188.0,West Ham,2.9,0.1,83.0,3.0
2029,28.0,0.0,0.1,2.2,0.7,5.8,79.4,0.3,0.3,0.6,0.8,0.0,1.8,0.1,PremierLeague,0.0,Angelo Ogbonna,0.0,0.6,0.0,D(C),79.4,0.0,0.2,1.5,191.0,West Ham,2.8,0.5,86.0,5.0
2073,21.0,0.0,0.1,1.0,0.0,1.6,78.9,0.4,1.4,0.3,0.5,0.0,0.6,0.1,PremierLeague,0.1,Patrick McNair,0.0,0.1,0.0,D(C),78.9,0.0,0.4,1.1,172.0,Manchester United,1.8,0.8,72.0,0.0
2092,34.0,0.0,0.1,1.2,1.1,3.7,83.7,0.2,1.1,0.3,0.3,1.0,2.3,0.1,PremierLeague,0.0,Fabricio Coloccini,0.0,0.6,1.0,D(C),83.7,1.0,0.4,1.7,183.0,Newcastle United,3.0,0.3,63.0,2.0
2096,22.0,0.0,0.1,2.4,0.7,4.3,79.8,0.1,0.2,0.2,0.6,2.0,1.6,0.1,PremierLeague,0.0,Jamaal Lascelles,0.0,0.3,0.0,D(C),79.8,1.0,0.2,0.7,189.0,Newcastle United,1.4,0.6,83.0,1.0
2099,30.0,0.0,0.2,0.7,1.2,3.7,84.6,0.1,0.3,0.4,0.3,0.0,1.7,0.2,PremierLeague,0.0,Steven Taylor,0.0,1.0,1.0,D(C),84.6,0.0,0.1,0.3,188.0,Newcastle United,1.6,0.2,81.0,1.0
2112,23.0,0.0,0.1,1.5,0.7,6.9,80.6,0.3,0.7,0.7,0.7,0.0,2.3,0.1,PremierLeague,0.0,Jores Okore,0.0,0.9,0.0,D(C),80.6,0.0,0.0,3.1,183.0,Aston Villa,3.1,0.6,80.0,1.0
2115,26.0,0.0,0.2,2.8,0.7,7.1,76.0,0.2,0.5,0.6,0.8,1.0,2.6,0.2,PremierLeague,0.1,Ciaran Clark,0.0,0.4,0.0,D(C),76.0,0.0,0.6,1.3,188.0,Aston Villa,1.7,0.4,76.0,6.0
2139,31.0,1.0,0.3,2.0,1.2,8.7,85.0,0.2,0.4,0.4,0.8,2.0,2.8,0.3,PremierLeague,0.0,Ashley Williams,0.1,0.6,0.0,D(C),85.0,0.0,0.4,1.9,183.0,Swansea,4.9,0.3,77.0,8.0
2142,27.0,1.0,0.3,2.7,0.7,6.8,84.8,0.1,0.8,0.7,1.0,1.0,2.5,0.3,PremierLeague,0.0,Federico Fernández,0.1,0.8,2.0,D(C),84.8,0.0,0.5,1.8,190.0,Swansea,2.6,0.3,83.0,3.0
2151,24.0,0.0,0.1,0.9,0.4,3.5,79.8,0.1,0.0,0.5,0.5,0.0,2.0,0.1,PremierLeague,0.0,Jordi Amat,0.0,0.6,0.0,D(C),79.8,0.0,0.1,0.9,184.0,Swansea,1.5,0.4,78.0,0.0
2152,25.0,0.0,0.2,2.2,1.4,5.8,78.7,0.0,0.2,0.8,0.8,0.0,1.2,0.2,PremierLeague,0.0,Kyle Bartley,0.0,0.8,0.0,D(C),78.7,0.0,0.4,1.8,185.0,Swansea,1.0,0.8,76.0,2.0
2169,25.0,0.0,0.2,1.0,0.5,3.2,83.0,0.2,0.4,0.7,1.0,1.0,2.9,0.2,LaLiga,0.0,Mateo Musacchio,0.1,0.3,0.0,D(C),83.0,0.0,0.2,1.3,180.0,Villarreal,2.4,0.5,73.0,1.0
2173,22.0,0.0,0.1,1.6,0.6,4.7,76.9,0.3,0.2,1.2,1.4,0.0,2.6,0.1,LaLiga,0.0,Eric Bailly,0.0,0.4,0.0,D(C),76.9,1.0,0.2,1.8,187.0,Villarreal,1.9,0.3,77.0,9.0
2176,27.0,0.0,0.0,1.7,0.5,4.9,80.6,0.1,0.3,0.3,0.9,0.0,3.2,0.0,LaLiga,0.0,Víctor Ruiz,0.0,0.7,1.0,D(C),80.6,0.0,0.1,0.6,184.0,Villarreal,3.3,0.4,75.0,9.0
2197,22.0,0.0,0.2,1.9,0.5,3.7,74.3,0.3,0.9,0.5,1.2,0.0,3.3,0.2,LaLiga,0.1,Rúben Vezo,0.0,0.5,0.0,D(C),74.3,0.0,0.2,2.3,183.0,Valencia,2.6,0.5,80.0,2.0
2198,27.0,0.0,0.1,1.9,0.9,6.1,83.7,0.4,0.3,0.4,0.7,0.0,2.4,0.1,LaLiga,0.0,Aderlan Santos,0.1,0.5,0.0,D(C),83.7,1.0,0.4,2.7,193.0,Valencia,3.4,0.5,83.0,0.0
2199,26.0,0.0,0.2,1.9,0.9,4.6,83.2,0.4,0.7,0.5,0.9,0.0,3.0,0.2,LaLiga,0.0,Aymen Abdennour,0.0,0.7,0.0,D(C),83.2,0.0,0.3,1.9,187.0,Valencia,2.7,0.4,84.0,4.0
2223,24.0,1.0,0.1,3.0,0.6,5.5,73.1,0.2,0.9,0.5,0.9,3.0,3.5,0.1,LaLiga,0.0,Germán Pezzella,0.0,0.8,0.0,D(C),73.1,0.0,0.7,2.1,186.0,Real Betis,2.4,0.4,81.0,9.0
2224,26.0,0.0,0.0,2.2,0.5,6.1,77.6,0.2,0.7,0.5,1.1,0.0,2.8,0.0,LaLiga,0.0,Bruno,0.0,0.9,0.0,D(C),77.6,0.0,0.5,2.0,184.0,Real Betis,2.8,0.4,82.0,9.0
2235,29.0,0.0,0.0,2.0,1.0,4.7,76.1,0.0,0.7,0.0,0.7,0.0,2.7,0.0,LaLiga,0.0,Jordi Figueras,0.3,0.3,0.0,D(C),76.1,0.0,0.0,1.3,185.0,Real Betis,1.7,0.0,82.0,1.0
2252,22.0,1.0,0.3,1.5,0.6,4.8,66.7,0.0,0.8,0.3,1.2,3.0,2.2,0.3,LaLiga,0.1,Emiliano Velázquez,0.0,1.4,0.0,D(C),66.7,0.0,0.7,2.8,185.0,Getafe,2.7,0.2,79.0,7.0
2256,26.0,1.0,0.2,1.0,0.3,3.9,74.3,0.2,0.5,1.0,1.4,1.0,2.8,0.2,LaLiga,0.0,Cala,0.1,0.8,0.0,D(C),74.3,1.0,0.3,2.2,180.0,Getafe,4.8,0.3,76.0,10.0
2287,28.0,1.0,0.2,1.7,0.7,4.1,80.3,0.2,0.5,0.1,0.7,0.0,2.6,0.2,LaLiga,0.0,Etxeita,0.1,1.1,1.0,D(C),80.3,0.0,0.3,1.3,185.0,Athletic Bilbao,3.6,0.3,79.0,5.0
2305,33.0,0.0,0.3,2.8,1.0,5.3,72.9,0.5,1.0,0.3,1.0,1.0,2.8,0.3,LaLiga,0.2,Antolin Alcaraz,0.0,0.3,0.0,D(C),72.9,0.0,0.3,3.2,184.0,Las Palmas,3.7,0.3,80.0,2.0
2309,30.0,1.0,0.2,2.9,0.6,5.4,83.1,0.1,0.5,0.4,0.9,0.0,3.4,0.2,LaLiga,0.0,Aythami,0.0,1.1,0.0,D(C),83.1,2.0,0.3,1.5,185.0,Las Palmas,4.1,0.1,79.0,9.0
