,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
2036,25.0,2.0,0.8,0.3,0.1,0.1,80.0,0.7,0.4,1.0,0.8,1.0,0.5,0.8,PremierLeague,0.4,Victor Moses,0.3,0.0,0.0,M(CLR),80.0,0.0,1.0,0.6,177.0,West Ham,0.3,1.2,75.0,0.0
2144,26.0,3.0,1.6,0.1,0.1,0.4,78.9,1.3,1.3,0.6,0.7,11.0,0.8,1.6,PremierLeague,1.1,Gylfi Sigurdsson,0.1,0.0,0.0,M(CLR),78.9,0.0,2.4,1.2,186.0,Swansea,0.6,1.6,79.0,6.0
2230,34.0,5.0,1.7,0.7,0.1,0.6,79.3,1.5,0.2,1.3,0.4,1.0,0.9,1.7,LaLiga,1.0,Joaquín,0.3,0.0,0.0,M(CLR),79.3,0.0,0.9,0.9,179.0,Real Betis,1.2,1.2,75.0,3.0
2231,27.0,1.0,0.5,0.7,0.3,0.5,83.2,0.9,2.0,2.3,1.7,1.0,2.1,0.5,LaLiga,0.0,Petros,0.0,0.0,0.0,M(CLR),83.2,1.0,0.3,3.4,182.0,Real Betis,1.3,0.7,78.0,7.0
2240,32.0,0.0,1.0,0.5,0.0,0.8,78.7,1.6,0.9,0.9,0.8,0.0,0.8,1.0,LaLiga,1.1,Foued Kadir,0.5,0.0,0.0,M(CLR),78.7,0.0,1.3,1.1,180.0,Real Betis,1.1,0.9,70.0,1.0
2242,26.0,0.0,0.9,0.2,0.1,0.5,83.8,1.2,0.8,0.6,0.7,0.0,0.5,0.9,LaLiga,0.3,Francisco Portillo,0.0,0.0,0.0,M(CLR),83.8,0.0,0.3,0.6,169.0,Real Betis,1.3,1.1,63.0,4.0
2251,24.0,6.0,2.5,0.2,0.0,0.4,75.0,2.2,1.5,1.9,1.3,7.0,1.0,2.5,LaLiga,1.8,Pablo Sarabia,0.4,0.0,0.0,M(CLR),75.0,0.0,2.0,1.5,176.0,Getafe,1.4,2.3,70.0,9.0
2322,29.0,4.0,0.6,0.5,0.0,0.3,80.9,1.5,0.2,1.1,0.9,2.0,0.7,0.6,LaLiga,0.5,Nabil El Zhar,0.2,0.0,0.0,M(CLR),80.9,0.0,0.9,0.9,175.0,Las Palmas,0.2,0.9,66.0,4.0
2324,25.0,0.0,0.4,0.5,0.1,0.7,82.4,1.1,0.3,1.5,1.5,1.0,0.8,0.4,LaLiga,0.2,Mubarak Wakaso,0.1,0.1,0.0,M(CLR),82.4,0.0,1.0,1.5,171.0,Las Palmas,1.9,0.9,66.0,11.0
2356,25.0,6.0,1.3,1.1,0.0,0.4,70.8,1.9,0.9,2.2,1.2,6.0,1.6,1.3,LaLiga,0.8,Rubén Rochina,0.0,0.0,0.0,M(CLR),70.8,0.0,2.2,1.5,182.0,Granada,3.6,1.4,76.0,10.0
2363,35.0,2.0,1.6,0.9,0.0,0.1,58.5,1.0,0.9,0.5,0.8,2.0,0.5,1.6,LaLiga,1.3,Piti,0.3,0.0,0.0,M(CLR),58.5,0.0,1.3,0.9,179.0,Granada,0.4,1.0,79.0,3.0
2502,24.0,14.0,2.2,0.7,0.1,0.8,82.0,1.6,1.3,1.5,1.0,5.0,1.4,2.2,LaLiga,1.4,Koke,0.0,0.0,0.0,M(CLR),82.0,0.0,1.2,2.9,178.0,Atletico Madrid,1.9,1.3,74.0,4.0
2521,21.0,2.0,0.8,0.1,0.0,0.1,80.4,1.0,1.0,0.5,0.5,0.0,0.6,0.8,LaLiga,0.1,Óliver Torres,0.0,0.0,0.0,M(CLR),80.4,0.0,0.4,1.0,174.0,Atletico Madrid,1.1,0.8,64.0,2.0
2590,34.0,0.0,0.4,0.2,0.2,0.2,71.2,1.1,0.7,0.6,0.5,0.0,0.9,0.4,LaLiga,0.2,Cani,0.1,0.1,0.0,M(CLR),71.2,0.0,0.6,1.1,180.0,Deportivo La Coruna,1.2,0.9,75.0,2.0
2591,32.0,1.0,0.3,0.7,0.1,0.7,65.2,0.7,0.3,0.3,0.4,0.0,1.3,0.3,LaLiga,0.2,Jonás Gutiérrez,0.0,0.1,0.0,M(CLR),65.2,0.0,0.2,1.2,183.0,Deportivo La Coruna,0.3,0.6,73.0,2.0
2614,32.0,3.0,1.0,1.7,0.1,0.9,77.5,0.9,0.4,1.6,0.4,3.0,0.9,1.0,LaLiga,0.6,Xabi Prieto,0.2,0.0,0.0,M(CLR),77.5,0.0,0.5,1.0,186.0,Real Sociedad,1.1,1.1,76.0,3.0
2637,31.0,4.0,1.1,0.2,0.0,0.3,77.1,0.9,1.1,0.8,0.4,3.0,0.9,1.1,LaLiga,0.4,Pablo Hernández,0.2,0.0,0.0,M(CLR),77.1,0.0,1.3,1.3,173.0,Rayo Vallecano,1.9,0.9,64.0,3.0
2647,35.0,0.0,0.4,0.6,0.1,0.1,62.0,1.5,0.4,0.5,1.3,0.0,0.4,0.4,LaLiga,0.4,Piti,0.0,0.0,0.0,M(CLR),62.0,0.0,0.9,0.4,179.0,Rayo Vallecano,0.8,0.9,79.0,1.0
2703,35.0,1.0,1.5,0.2,0.0,0.2,69.5,1.3,0.3,1.7,0.8,1.0,0.6,1.5,LaLiga,0.7,Duda,0.1,0.0,0.0,M(CLR),69.5,0.0,0.9,0.8,175.0,Malaga,1.4,0.9,71.0,5.0
18,29.0,2.0,0.6,0.1,0.0,0.0,74.2,1.0,0.1,0.7,0.1,1.0,0.1,0.6,Bundesliga,0.1,Alexander Baumjohann,0.0,0.0,0.0,M(C),74.2,0.0,0.3,0.3,178.0,Hertha Berlin,0.3,0.5,75.0,0.0
32,25.0,0.0,0.7,1.6,0.3,1.1,88.1,0.8,0.7,0.8,2.0,2.0,3.0,0.7,Bundesliga,0.0,Josuha Guilavogui,0.2,0.1,0.0,M(C),88.1,0.0,0.8,2.3,188.0,Wolfsburg,3.2,0.9,77.0,3.0
41,28.0,2.0,0.3,1.2,0.0,0.7,88.3,1.3,0.8,1.3,1.9,1.0,2.0,0.3,Bundesliga,0.0,Luiz Gustavo,0.0,0.0,0.0,M(C),88.3,0.0,1.0,2.1,187.0,Wolfsburg,3.5,1.0,80.0,8.0
67,20.0,1.0,0.3,0.9,0.2,0.5,87.4,0.9,0.8,1.3,1.1,0.0,2.3,0.3,Bundesliga,0.2,Pierre-Emile Højbjerg,0.0,0.0,0.0,M(C),87.4,0.0,1.0,1.4,185.0,Schalke 04,2.1,1.0,84.0,3.0
86,32.0,2.0,1.8,1.8,0.2,1.7,77.0,0.5,1.0,1.7,1.1,1.0,2.4,1.8,Bundesliga,1.0,Daniel Baier,0.0,0.0,0.0,M(C),77.0,0.0,0.6,1.7,176.0,Augsburg,4.8,0.7,77.0,7.0
104,26.0,0.0,0.5,1.2,0.0,0.1,75.1,0.6,0.8,0.2,0.8,1.0,0.7,0.5,Bundesliga,0.0,Jan Morávek,0.0,0.0,0.0,M(C),75.1,0.0,0.5,0.8,180.0,Augsburg,0.4,0.4,75.0,0.0
113,25.0,4.0,3.0,1.0,0.1,0.6,67.3,0.9,1.3,1.6,1.3,1.0,1.9,3.0,Bundesliga,2.1,Pascal Groß,0.1,0.0,0.0,M(C),67.3,1.0,2.2,1.8,181.0,Ingolstadt,4.5,1.5,78.0,8.0
115,30.0,1.0,0.3,3.2,0.3,2.2,66.6,0.5,1.0,2.9,1.4,1.0,2.6,0.3,Bundesliga,0.0,Roger,0.0,0.2,0.0,M(C),66.6,0.0,0.6,2.0,184.0,Ingolstadt,2.1,0.6,86.0,3.0
122,26.0,2.0,0.5,2.3,0.1,0.9,58.6,0.9,0.8,2.1,2.2,1.0,1.6,0.5,Bundesliga,0.1,Alfredo Morales,0.3,0.0,0.0,M(C),58.6,0.0,1.3,1.4,183.0,Ingolstadt,1.2,1.3,77.0,7.0
126,19.0,1.0,0.5,1.6,0.0,0.7,70.9,0.7,0.7,1.2,1.4,0.0,1.3,0.5,Bundesliga,0.3,Max Christiansen,0.0,0.0,0.0,M(C),70.9,0.0,0.9,1.5,188.0,Ingolstadt,1.0,1.1,84.0,3.0
128,27.0,2.0,0.3,1.0,0.0,0.5,65.1,0.4,0.3,0.8,0.9,0.0,1.5,0.3,Bundesliga,0.1,Almog Cohen,0.1,0.0,0.0,M(C),65.1,0.0,0.7,1.3,170.0,Ingolstadt,0.4,0.4,71.0,2.0
153,27.0,2.0,0.5,1.3,0.4,1.3,76.3,0.3,0.6,0.2,1.2,0.0,1.8,0.5,Bundesliga,0.2,Fabian Frei,0.0,0.0,0.0,M(C),76.3,0.0,0.6,1.3,182.0,Mainz 05,1.5,0.4,77.0,1.0
162,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Elkin Soto,0.0,0.0,0.0,M(C),0.0,0.0,0.0,0.0,179.0,Mainz 05,0.0,0.0,76.0,0.0
165,20.0,1.0,1.0,0.7,0.1,0.3,76.6,1.7,1.8,1.5,1.8,2.0,2.0,1.0,Bundesliga,0.8,Marc Stendera,0.0,0.0,0.0,M(C),76.6,0.0,1.5,3.2,173.0,Eintracht Frankfurt,2.3,1.2,73.0,9.0
175,27.0,1.0,0.5,1.4,0.3,0.9,84.3,0.7,1.6,0.3,1.5,1.0,3.2,0.5,Bundesliga,0.0,Stefan Reinartz,0.0,0.0,0.0,M(C),84.3,0.0,0.5,1.3,189.0,Eintracht Frankfurt,3.0,0.7,87.0,2.0
203,27.0,1.0,0.4,2.1,0.5,0.9,73.5,0.4,1.6,1.4,1.9,0.0,3.4,0.4,Bundesliga,0.0,Philipp Bargfrede,0.0,0.2,0.0,M(C),73.5,1.0,0.9,3.4,174.0,Werder Bremen,2.1,0.8,71.0,2.0
211,20.0,1.0,0.5,1.5,0.0,0.5,69.7,1.4,1.5,0.5,1.8,0.0,1.5,0.5,Bundesliga,0.3,Ulisses García,0.0,0.2,0.0,M(C),69.7,0.0,1.0,1.4,185.0,Werder Bremen,0.6,0.9,78.0,3.0
212,20.0,0.0,0.0,0.7,0.0,0.3,59.1,0.0,0.7,0.3,0.7,0.0,3.0,0.0,Bundesliga,0.0,Milos Veljkovic,0.0,0.0,0.0,M(C),59.1,0.0,0.0,1.0,173.0,Werder Bremen,1.0,0.0,69.0,0.0
215,25.0,0.0,0.4,0.6,0.0,0.6,71.7,0.4,0.8,0.6,0.9,0.0,1.4,0.4,Bundesliga,0.0,Felix Kroos,0.0,0.0,0.0,M(C),71.7,0.0,0.9,1.1,184.0,Werder Bremen,0.5,0.1,78.0,0.0
216,22.0,0.0,0.2,0.5,0.0,0.0,79.7,0.7,0.2,0.8,1.2,0.0,0.7,0.2,Bundesliga,0.2,László Kleinheisler,0.0,0.0,0.0,M(C),79.7,0.0,0.8,0.5,173.0,Werder Bremen,0.7,0.8,70.0,0.0
228,32.0,0.0,0.2,3.9,0.4,1.3,55.6,0.2,1.4,1.7,2.2,2.0,2.9,0.2,Bundesliga,0.0,Peter Niemeyer,0.1,0.0,0.0,M(C),55.6,0.0,0.9,2.7,191.0,Darmstadt,1.3,0.5,83.0,13.0
253,26.0,0.0,0.3,3.4,0.1,1.6,76.9,0.6,1.1,2.7,1.9,0.0,3.0,0.3,Bundesliga,0.0,Albin Ekdal,0.0,0.1,1.0,M(C),76.9,0.0,0.4,1.9,186.0,Hamburger SV,1.6,0.6,75.0,4.0
264,29.0,0.0,0.1,1.8,0.2,1.1,76.7,0.4,1.1,0.7,1.4,1.0,1.7,0.1,Bundesliga,0.0,Gojko Kacar,0.1,0.0,0.0,M(C),76.7,0.0,0.4,1.9,185.0,Hamburger SV,0.8,0.6,84.0,3.0
278,30.0,2.0,0.9,1.7,0.2,2.0,73.1,0.4,1.2,1.9,1.8,5.0,2.1,0.9,Bundesliga,0.2,Christian Gentner,0.2,0.1,1.0,M(C),73.1,0.0,1.6,2.3,189.0,VfB Stuttgart,2.4,1.0,81.0,3.0
306,27.0,1.0,0.7,4.0,0.1,1.5,78.7,0.5,1.5,1.2,2.0,1.0,3.4,0.7,Bundesliga,0.1,Lars Bender,0.2,0.2,0.0,M(C),78.7,0.0,1.0,4.7,185.0,Bayer Leverkusen,2.0,0.7,81.0,3.0
318,27.0,1.0,0.7,0.0,0.4,1.1,81.7,0.4,1.6,1.4,1.9,2.0,2.6,0.7,Bundesliga,0.3,Charles Aránguiz,0.0,0.0,0.0,M(C),81.7,0.0,1.7,0.9,171.0,Bayer Leverkusen,2.9,0.9,71.0,1.0
345,33.0,2.0,0.6,1.2,0.3,1.1,83.2,0.2,1.1,0.9,1.3,0.0,1.6,0.6,Bundesliga,0.0,Matthias Lehmann,0.0,0.1,0.0,M(C),83.2,1.0,0.4,1.7,179.0,FC Cologne,2.3,0.3,75.0,6.0
358,23.0,1.0,0.8,3.4,0.3,1.6,85.1,0.8,0.8,1.8,2.6,3.0,2.7,0.8,Bundesliga,0.0,Granit Xhaka,0.0,0.1,0.0,M(C),85.1,3.0,1.2,2.4,185.0,Borussia M.Gladbach,7.4,1.0,82.0,5.0
360,20.0,8.0,1.0,0.6,0.1,0.4,83.5,0.9,1.1,1.2,1.7,5.0,1.8,1.0,Bundesliga,0.0,Mahmoud Dahoud,0.1,0.0,0.0,M(C),83.5,0.0,1.2,2.2,177.0,Borussia M.Gladbach,2.2,1.1,67.0,4.0
392,29.0,0.0,0.3,2.2,0.2,1.5,80.7,0.7,1.4,1.3,1.5,0.0,2.0,0.3,Bundesliga,0.0,Pirmin Schwegler,0.0,0.0,0.0,M(C),80.7,0.0,0.5,2.1,178.0,Hoffenheim,1.3,0.5,74.0,5.0
394,30.0,3.0,0.6,1.1,0.2,1.0,77.7,0.9,1.9,1.7,1.2,1.0,2.1,0.6,Bundesliga,0.1,Eugen Polanski,0.0,0.0,1.0,M(C),77.7,0.0,0.9,2.4,183.0,Hoffenheim,1.0,0.7,78.0,8.0
416,27.0,1.0,1.0,1.0,0.3,0.7,74.9,1.0,2.6,1.3,1.7,1.0,2.8,1.0,Bundesliga,0.0,Manuel Schmiedebach,0.0,0.0,0.0,M(C),74.9,0.0,0.5,2.1,171.0,Hannover 96,2.4,1.1,70.0,4.0
442,25.0,3.0,1.0,0.8,0.1,0.6,87.8,1.1,1.3,1.8,1.0,1.0,2.3,1.0,Bundesliga,0.1,Ilkay Gündogan,0.0,0.0,0.0,M(C),87.8,0.0,2.0,1.5,180.0,Borussia Dortmund,3.5,1.0,80.0,1.0
461,27.0,2.0,0.7,1.3,0.1,0.1,89.4,0.6,1.2,0.8,0.9,0.0,1.2,0.7,Bundesliga,0.0,Nuri Sahin,0.0,0.0,0.0,M(C),89.4,0.0,0.4,1.2,179.0,Borussia Dortmund,2.8,0.3,65.0,1.0
471,29.0,5.0,1.6,1.6,0.2,0.6,90.2,0.4,1.0,1.3,2.0,4.0,1.3,1.6,Bundesliga,0.4,Arturo Vidal,0.2,0.1,0.0,M(C),90.2,0.0,1.7,2.7,180.0,Bayern Munich,3.3,0.5,75.0,3.0
472,25.0,3.0,1.4,1.0,0.1,0.2,88.2,0.8,0.7,1.3,1.3,2.0,1.5,1.4,Bundesliga,0.4,Thiago Alcántara,0.1,0.1,0.0,M(C),88.2,0.0,1.1,2.5,172.0,Bayern Munich,3.7,1.0,71.0,2.0
474,34.0,2.0,1.6,1.6,0.1,0.8,90.7,0.3,1.2,1.4,1.3,0.0,1.7,1.6,Bundesliga,0.8,Xabi Alonso,0.0,0.3,1.0,M(C),90.7,1.0,0.5,2.1,183.0,Bayern Munich,4.2,0.5,80.0,5.0
488,25.0,1.0,0.2,0.2,0.1,0.2,86.9,0.2,0.1,0.3,0.8,1.0,0.3,0.2,Bundesliga,0.1,Sebastian Rode,0.0,0.0,0.0,M(C),86.9,0.0,0.5,0.6,179.0,Bayern Munich,0.3,0.1,73.0,1.0
508,23.0,1.0,0.7,0.7,0.1,0.3,75.0,1.1,1.1,0.7,2.1,0.0,1.4,0.7,Ligue1,0.1,Amos Youga,0.0,0.1,0.0,M(C),75.0,1.0,0.8,1.8,186.0,GFC Ajaccio,2.1,0.8,83.0,4.0
509,32.0,1.0,0.3,0.5,0.1,0.4,64.5,0.5,0.6,0.3,0.3,0.0,0.9,0.3,Ligue1,0.4,Louis Poggi,0.1,0.0,0.0,M(C),64.5,0.0,0.9,0.9,173.0,GFC Ajaccio,0.4,1.3,67.0,1.0
528,29.0,6.0,0.9,0.6,0.1,0.4,91.8,1.1,1.1,0.9,1.4,4.0,1.5,0.9,Ligue1,0.3,Blaise Matuidi,0.2,0.0,0.0,M(C),91.8,0.0,0.5,2.4,175.0,Paris Saint Germain,0.8,1.6,70.0,4.0
533,33.0,1.0,0.5,1.5,0.1,0.8,92.5,0.8,1.6,1.0,0.9,1.0,1.2,0.5,Ligue1,0.1,Thiago Motta,0.0,0.1,0.0,M(C),92.5,0.0,0.4,2.2,187.0,Paris Saint Germain,3.5,0.7,83.0,6.0
550,31.0,1.0,0.4,0.9,0.4,1.2,86.2,0.4,1.8,0.5,1.4,0.0,2.1,0.4,Ligue1,0.0,Jérémy Clément,0.0,0.0,0.0,M(C),86.2,0.0,0.0,3.1,180.0,Saint-Etienne,1.4,0.6,78.0,6.0
552,25.0,1.0,0.5,2.4,0.2,1.2,83.3,0.6,0.6,1.0,1.5,1.0,1.9,0.5,Ligue1,0.0,Vincent Pajot,0.1,0.0,0.0,M(C),83.3,0.0,0.9,2.0,176.0,Saint-Etienne,1.2,0.9,64.0,6.0
555,31.0,2.0,1.1,1.5,0.1,0.2,72.7,0.8,1.5,0.3,1.4,0.0,0.7,1.1,Ligue1,1.2,Renaud Cohade,0.1,0.1,0.0,M(C),72.7,0.0,0.6,2.6,182.0,Saint-Etienne,1.8,1.2,75.0,3.0
561,29.0,1.0,0.5,0.4,0.2,0.8,85.3,0.9,1.1,0.7,2.0,0.0,1.2,0.5,Ligue1,0.1,Fabien Lemoine,0.0,0.1,0.0,M(C),85.3,0.0,0.6,2.5,175.0,Saint-Etienne,2.9,1.1,68.0,10.0
584,21.0,2.0,0.5,0.7,0.1,0.7,86.1,1.8,1.1,1.0,1.2,1.0,1.1,0.5,Ligue1,0.0,Seko Fofana,0.0,0.0,0.0,M(C),86.1,1.0,1.1,1.4,183.0,SC Bastia,2.1,1.3,74.0,3.0
606,31.0,1.0,0.6,2.5,0.3,0.9,81.5,0.6,1.4,1.0,1.3,1.0,1.9,0.6,Ligue1,0.2,Antoine Devaux,0.0,0.0,0.0,M(C),81.5,3.0,0.7,2.4,185.0,Reims,1.7,1.2,70.0,6.0
617,27.0,2.0,0.4,1.8,0.1,1.1,82.6,0.9,1.1,0.7,0.7,4.0,1.1,0.4,Ligue1,0.1,Prince Oniangué,0.1,0.0,1.0,M(C),82.6,0.0,1.2,1.4,188.0,Reims,1.7,0.8,78.0,3.0
641,23.0,2.0,1.3,0.6,0.0,0.4,86.3,1.8,0.8,0.3,0.6,2.0,0.9,1.3,Ligue1,0.1,Abdoulaye Doucouré,0.3,0.0,0.0,M(C),86.3,0.0,1.3,1.3,183.0,Rennes,0.6,0.8,75.0,1.0
663,26.0,2.0,0.5,1.0,0.2,1.0,77.3,1.2,1.2,1.5,1.6,6.0,2.3,0.5,Ligue1,0.1,Younousse Sankhare,0.1,0.0,0.0,M(C),77.3,2.0,0.8,2.8,184.0,Guingamp,1.5,0.8,76.0,9.0
691,30.0,4.0,0.8,6.9,0.3,2.8,66.0,1.8,0.8,1.4,2.3,9.0,1.1,0.8,Ligue1,0.0,Cheikh Ndoye,0.1,0.0,0.0,M(C),66.0,2.0,2.1,1.9,192.0,Angers,0.8,1.2,90.0,5.0
698,29.0,4.0,1.8,1.1,0.1,0.7,77.4,1.0,1.8,0.7,1.0,5.0,1.0,1.8,Ligue1,1.2,Thomas Mangani,0.0,0.0,0.0,M(C),77.4,1.0,1.0,2.0,183.0,Angers,2.8,1.1,79.0,5.0
711,35.0,0.0,0.3,0.1,0.2,0.3,76.8,0.3,0.3,0.5,0.1,1.0,0.5,0.3,Ligue1,0.3,Charles Diers,0.0,0.0,0.0,M(C),76.8,0.0,0.5,0.6,185.0,Angers,0.4,0.6,79.0,0.0
728,29.0,2.0,1.7,0.8,0.3,0.8,83.3,1.2,1.9,1.1,1.1,1.0,1.9,1.7,Ligue1,0.9,João Moutinho,0.0,0.0,0.0,M(C),83.3,0.0,0.8,1.2,171.0,Monaco,3.4,0.9,61.0,3.0
739,21.0,0.0,0.5,1.2,0.0,0.8,80.6,0.8,1.2,0.2,0.9,3.0,1.2,0.5,Ligue1,0.0,Mario Pasalic,0.1,0.0,0.0,M(C),80.6,0.0,1.3,1.1,186.0,Monaco,1.1,1.4,78.0,1.0
765,24.0,5.0,1.3,0.3,0.0,0.3,87.4,1.7,1.4,1.4,1.6,2.0,0.7,1.3,Ligue1,0.2,Jordan Ferri,0.0,0.0,0.0,M(C),87.4,0.0,0.9,1.7,172.0,Lyon,2.8,1.6,70.0,8.0
775,36.0,1.0,0.5,0.1,0.0,0.0,84.2,0.6,0.7,0.5,0.2,0.0,0.2,0.5,Ligue1,0.0,Steed Malbranque,0.0,0.0,0.0,M(C),84.2,0.0,0.5,1.2,171.0,Lyon,0.8,1.1,75.0,0.0
798,29.0,0.0,0.8,0.9,0.0,0.2,80.7,0.7,1.5,0.2,1.2,0.0,1.5,0.8,Ligue1,0.1,Jamel Saihi,0.0,0.0,0.0,M(C),80.7,0.0,0.6,1.8,182.0,Montpellier,1.3,0.5,75.0,3.0
815,33.0,8.0,1.9,1.6,0.1,1.1,74.3,1.5,1.3,1.2,0.4,4.0,1.1,1.9,Ligue1,0.9,Julien Féret,0.1,0.0,0.0,M(C),74.3,0.0,0.8,1.1,187.0,Caen,3.0,1.9,76.0,1.0
821,36.0,1.0,0.5,1.0,0.5,1.2,79.0,0.3,1.8,0.9,1.3,0.0,1.5,0.5,Ligue1,0.0,Nicolas Seube,0.0,0.0,0.0,M(C),79.0,1.0,0.5,2.7,180.0,Caen,1.5,0.3,72.0,5.0
823,30.0,2.0,0.8,0.6,0.2,0.3,73.8,0.7,0.9,0.8,1.0,0.0,1.5,0.8,Ligue1,0.2,Jonathan Delaplace,0.1,0.0,0.0,M(C),73.8,0.0,0.8,1.7,167.0,Caen,1.0,0.6,60.0,2.0
828,20.0,1.0,0.7,0.6,0.1,0.1,76.1,0.9,0.8,0.8,0.5,0.0,0.8,0.7,Ligue1,0.1,Jordan Leborgne,0.0,0.0,0.0,M(C),76.1,0.0,0.6,1.0,173.0,Caen,1.2,0.6,63.0,3.0
831,18.0,0.0,0.3,0.6,0.1,0.3,83.1,0.8,1.0,0.4,0.7,0.0,0.9,0.3,Ligue1,0.0,Jean-Victor Makengo,0.0,0.0,0.0,M(C),83.1,0.0,0.2,1.1,177.0,Caen,0.6,1.3,73.0,1.0
836,21.0,1.0,0.6,0.7,0.1,0.9,85.6,2.0,1.5,0.7,1.0,1.0,1.9,0.6,Ligue1,0.6,Valentin Rongier,0.0,0.0,0.0,M(C),85.6,0.0,0.7,2.9,172.0,Nantes,3.2,0.5,66.0,1.0
854,32.0,0.0,0.4,1.0,0.2,1.2,86.8,0.5,1.1,0.5,1.4,0.0,1.8,0.4,Ligue1,0.0,Rémi Gomis,0.0,0.1,0.0,M(C),86.8,0.0,0.2,2.0,180.0,Nantes,1.5,0.2,74.0,2.0
869,24.0,6.0,1.3,0.6,0.1,0.5,88.9,1.7,0.8,1.5,0.8,3.0,0.9,1.3,Ligue1,0.6,Jean Michael Seri,0.1,0.0,0.0,M(C),88.9,0.0,1.3,1.3,168.0,Nice,4.5,1.2,65.0,2.0
872,20.0,6.0,0.9,0.2,0.1,0.4,91.3,1.0,2.0,0.9,1.5,3.0,1.2,0.9,Ligue1,0.2,Vincent Koziello,0.0,0.0,0.0,M(C),91.3,0.0,0.4,3.1,168.0,Nice,0.7,1.5,58.0,9.0
875,23.0,2.0,0.2,0.2,0.2,0.6,92.1,0.7,0.4,1.5,1.0,1.0,2.2,0.2,Ligue1,0.0,Nampalys Mendy,0.0,0.0,0.0,M(C),92.1,1.0,0.2,1.7,168.0,Nice,4.1,0.7,68.0,2.0
879,27.0,2.0,0.4,0.8,0.0,0.4,88.1,0.2,0.6,0.3,0.8,2.0,0.5,0.4,Ligue1,0.0,Mahamane Traoré,0.0,0.0,0.0,M(C),88.1,0.0,0.7,1.1,176.0,Nice,0.6,0.4,66.0,2.0
881,21.0,0.0,0.5,0.5,0.3,0.3,89.5,0.8,0.6,0.4,0.6,0.0,0.8,0.5,Ligue1,0.3,Remi Walter,0.0,0.0,0.0,M(C),89.5,0.0,1.0,0.9,174.0,Nice,0.8,0.4,72.0,0.0
906,33.0,4.0,1.8,0.2,0.1,0.5,85.4,1.0,1.4,0.8,1.5,1.0,2.0,1.8,Ligue1,0.2,Mounir Obbadi,0.1,0.0,0.0,M(C),85.4,0.0,1.0,2.6,172.0,Lille,2.8,0.7,65.0,8.0
913,32.0,0.0,0.3,0.5,0.3,0.4,83.2,1.1,0.8,1.7,0.8,0.0,1.6,0.3,Ligue1,0.0,Rio Mavuba,0.0,0.0,0.0,M(C),83.2,0.0,0.3,1.8,172.0,Lille,2.8,0.6,74.0,5.0
919,28.0,1.0,0.8,0.2,0.1,0.1,79.2,0.5,0.2,0.8,0.5,0.0,0.6,0.8,Ligue1,0.4,Marvin Martin,0.0,0.0,0.0,M(C),79.2,0.0,0.4,1.0,171.0,Lille,0.7,0.3,68.0,1.0
938,22.0,1.0,0.5,1.5,0.1,1.3,87.4,1.4,1.3,0.9,2.1,2.0,2.2,0.5,Ligue1,0.2,Didier Ndong,0.0,0.1,0.0,M(C),87.4,0.0,1.0,2.8,179.0,Lorient,3.3,1.1,75.0,11.0
956,23.0,0.0,0.0,0.2,0.0,0.0,80.2,0.7,0.5,1.0,1.8,0.0,1.0,0.0,Ligue1,0.0,Rémi Mulumba,0.0,0.0,0.0,M(C),80.2,0.0,0.7,0.3,178.0,Lorient,0.8,0.5,70.0,1.0
960,31.0,1.0,0.7,1.2,0.2,0.8,86.8,1.3,1.4,1.2,1.8,1.0,1.7,0.7,Ligue1,0.0,Lass Diarra,0.0,0.0,0.0,M(C),86.8,0.0,0.4,3.0,173.0,Marseille,3.0,1.1,67.0,4.0
973,30.0,0.0,0.0,0.7,0.0,0.3,85.6,1.3,1.7,0.7,1.0,0.0,1.7,0.0,Ligue1,0.0,Abou Diaby,0.3,0.0,0.0,M(C),85.6,0.0,0.0,0.3,191.0,Marseille,0.7,0.7,75.0,0.0
994,26.0,1.0,0.5,3.0,0.1,0.7,83.4,1.5,0.9,1.5,1.7,1.0,1.3,0.5,Ligue1,0.4,Tongo Doumbia,0.1,0.0,0.0,M(C),83.4,1.0,1.3,2.7,191.0,Toulouse,0.9,1.2,79.0,5.0
997,32.0,2.0,1.2,1.6,0.0,1.1,71.2,1.4,0.8,1.2,1.4,0.0,2.1,1.2,Ligue1,0.8,Étienne Didot,0.0,0.0,0.0,M(C),71.2,0.0,0.5,1.9,175.0,Toulouse,3.3,0.7,69.0,1.0
1005,20.0,1.0,0.5,0.6,0.0,0.1,78.7,1.7,1.0,0.4,2.0,1.0,0.8,0.5,Ligue1,0.1,Zinedine Machach,0.1,0.0,0.0,M(C),78.7,0.0,0.4,1.5,185.0,Toulouse,0.9,1.3,74.0,4.0
1008,35.0,2.0,0.6,0.4,0.0,0.0,75.6,0.0,0.0,0.6,0.2,0.0,0.2,0.6,Ligue1,0.2,Pantxi Sirieix,0.0,0.0,0.0,M(C),75.6,0.0,0.0,0.4,180.0,Toulouse,0.6,0.2,70.0,1.0
